"B","C","D","F","G","ro","sigma","delta","oB","oC","oD","oF","oG","oRo","oSigma","oDelta","min1","min2","min3","Q_1","Q_2","Q_3","Q_4","Q_5"
3,-2,-5,-4,10,0.8970689655,0.0147241379,0.00025,2.9253002041,-1.8192587415,-5.683279607,-3.7458851673,10.3086427721,0.8953366251,0.017703198,0.0014999684,0.0021182761,9.0116e-06,7.9903e-06,-0.0110031295,-0.0037398412,-0.0208602492,-0.1484172342,-0.2686945728
3,-2,-5,-4,10,0.8970689655,0.0215862069,0,3.2120304878,-2.3878688431,-4.0723781127,-3.796594742,8.844746537,0.8313233967,0.0233766599,-0.0011827755,0.0035440072,1.85081e-05,1.7832e-05,-0.0186548061,-0.004234537,-0.0268642937,-0.2455881221,-0.2342164177
3,-2,-5,-4,10,0.8970689655,0.0215862069,0.00025,2.7645880357,-2.0011601718,-5.2104840981,-2.171675728,8.3643036737,0.9269038566,0.050059266,0.0033371054,0.0011492774,0.0001024149,5.57966e-05,-0.0218616933,-0.0076681314,-0.0383329074,-0.2611281461,-0.3720583703
3,-2,-5,-4,10,0.8970689655,0.0284482759,0,2.7647157198,-1.8387441848,-5.0985573009,-4.3006981913,9.8698628821,1.0792937997,0.030188574,0.004947824,1.17622e-05,2.8583e-05,1.15546e-05,-0.0182532099,-0.0071266407,-0.0298897976,-0.1946526148,-0.3091231053
3,-2,-5,-4,10,0.8970689655,0.0284482759,0.00025,2.6599828932,-1.9655832179,-6.2153835454,-0.2277187489,9.1369873809,0.8947090931,0.0333928286,-0.0030003556,0.0023217738,3.83491e-05,2.94094e-05,-0.0193813369,-0.0080982365,-0.0427693946,-0.1530868536,-0.5244423299
3,-2,-5,-4,10,0.8970689655,0.0353103448,0,2.8464169178,-1.8871001152,-5.4626983205,-4.7694878186,13.3855661942,1.0203144463,0.0385882965,0.005603558,4.9e-09,5.11384e-05,1.7584e-05,-0.0258761217,-0.0093821685,-0.0698012769,-0.3958881554,-0.9999767884
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.8970689655,0.0558965517,0,-0.0181585515,-1.927825618,-4.5795716593,10.4619355892,-3.7867087707,1.0702731006,-0.0626635741,-0.4373634779,0.0148717564,0.0477753515,0.0437568007,-0.0006689656,0.0434938229,0.4641397782,-1.6629171872,0.6740808791
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.8970689655,0.0833448276,0.00025,1.1028207834,-1.9226081126,-4.3591228937,3.2047732004,4.1338695453,0.9886278466,0.0662704412,-0.0977484468,0.0012619793,0.0005986613,0.0006787652,-0.0086597958,-0.0062104949,-0.0557737968,-0.0955577559,-0.2080554466
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.8970689655,0.0970689655,0,0.74924718,-0.3698317788,-9.0617826529,-2.0333845751,20.6942186488,0.5889739078,0.4988616699,0.2026415302,0.0075950947,0.0048897504,0.0061130483,-0.0114937643,-0.0134270081,-0.1184716692,-0.6261775622,-3.3104696529
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.8970689655,0.1039310345,0.02525,0.9992590245,-2.054197001,-6.169592234,6.6674748793,9.0779027305,0.9904322605,0.1019533116,-0.1579681407,0.0006614459,0.0020766515,0.000963011,-0.0142696788,-0.0115904103,-0.0803533556,-0.0538927521,-0.7230342769
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.8970689655,0.1107931034,0.02525,0.3883064388,-1.6500753724,-6.1078969978,5.9271941778,7.7902159752,1.0411136732,0.1574176908,-0.0666226953,4.87292e-05,0.0023313677,0.0010008112,-0.0128955687,-0.0123317452,-0.086895039,-0.2304211092,-0.8124585692
3,-2,-5,-4,10,0.8970689655,0.1176551724,0,1.4404971221,-1.4698973748,-5.9308317399,-0.2104593996,9.4178100957,1.0217567046,0.2309196034,-0.0076170074,5.97e-08,0.0033313396,0.0009351433,-0.0176291659,-0.0136479526,-0.0861409634,-0.2654034632,-0.678662474
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.8970689655,0.1313793103,0,2.2321240643,-1.273599303,-6.065280582,-4.9473589366,12.3889341294,0.9406635012,0.1587153755,-0.0133555984,0.0012169584,0.0011082241,0.0008863481,-0.0368100656,-0.0198187968,-0.135026596,-0.8149633387,-1.9305501606
3,-2,-5,-4,10,0.8970689655,0.1313793103,0.02525,1.7613901357,-1.4053026083,-5.7207079868,-2.4009703323,9.9298839261,1.2364902352,0.1585845267,0.0126579947,1.6e-09,0.0009046867,0.0002546674,-0.022259068,-0.0161706303,-0.1306657183,-0.5129488086,-1.9606519735
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.8970689655,0.1451034483,0.02525,2.3325266085,-1.2803570932,-5.1203561736,-6.6723116131,12.3244330504,0.825995019,0.1938207482,0.0079904541,0.0029216829,0.0013720179,0.0009671473,-0.0455257426,-0.0230719372,-0.17048705,-1.017988651,-2.2083234691
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.8970689655,0.1519655172,0.02525,1.5422179782,-1.2220253084,-6.8781699745,-1.4618976132,12.6138584734,1.2442229935,0.4013832738,0.0369409678,9e-10,0.0039252421,0.0014072813,-0.0360239903,-0.0269088634,-0.167757828,-0.8168238149,-2.3926226506
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.8970689655,0.1656896552,0.02525,0.593642495,-0.5455557588,-9.4907711231,1.0588813408,19.7370887445,0.803073573,0.5843741421,0.0475338904,0.0040516408,0.0177239902,0.0162840854,-0.00995231,-0.0147846169,-0.0681031778,-0.7405964569,-2.1519701792
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.8970689655,0.193137931,0.02525,3.0778092309,-2.8231639111,-4.5815200584,3.6570363604,0.3735268804,0.72954149,0.1369197611,-0.0571385171,0.0167824832,0.0036567099,0.0030384088,-0.0767494204,-0.0327255716,-0.0931831668,-0.4613862013,-1.0987284572
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.9012931034,0.001,0,3.0403033491,-2.0130934507,-4.9268506231,-4.1855901092,9.92923908,0.8111674833,0.0007263414,-0.0001545744,0.0044495745,2.17e-08,2.63e-08,-0.0005355718,-0.0001689603,-0.0009770271,-0.0065533459,-0.0092234199
3,-2,-5,-4,10,0.9012931034,0.001,0.00025,3.060198098,-1.97781843,-4.9948669377,-4.4138590369,10.2129174406,0.6828783472,0.0008609684,0.0003418637,0.0058169393,2.1e-08,7e-09,-0.0004152305,-0.0001760672,-0.0009821574,-0.005014911,-0.0104752505
3,-2,-5,-4,10,0.9012931034,0.007862069,0,3.2708000654,-2.1844374762,-3.9994843828,-5.1472677036,8.9540522297,1.0178316469,0.0068325349,0.0001117099,3.0492e-06,1.6082e-06,9.236e-07,-0.0074215596,-0.0019024149,-0.0087855878,-0.0798592074,-0.0839060381
3,-2,-5,-4,10,0.9012931034,0.007862069,0.00025,3.2040491331,-1.9172473127,-4.9192649,-5.8035079949,10.7147049425,0.885739288,0.0080086124,0.0001337114,0.002555402,2.5448e-06,1.8086e-06,-0.006378136,-0.0017393346,-0.0110057778,-0.087209588,-0.1120223027
3,-2,-5,-4,10,0.9012931034,0.0147241379,0,3.0639317289,-2.0006553674,-5.4745024082,-3.1805706962,9.52872377,0.9021202122,0.0166065657,0.0025176155,0.0019745587,8.8091e-06,5.2353e-06,-0.0137052839,-0.0034920087,-0.01386942,-0.1349680277,-0.1453624156
3,-2,-5,-4,10,0.9012931034,0.0147241379,0.00025,3.2586586036,-2.2097395512,-4.2385626557,-4.6553354244,8.8772295257,0.9000973766,0.0154235524,0.0009903158,0.0020654858,9.0596e-06,7.8071e-06,-0.0109120545,-0.0030097195,-0.0186434247,-0.1611348482,-0.1989019252
3,-2,-5,-4,10,0.9012931034,0.0215862069,0,3.3117166649,-1.8593662419,-5.1880617972,-5.6088881943,9.6116332955,0.930058426,0.0197517544,-0.0032199798,0.0015751956,1.68776e-05,1.4966e-05,-0.0170675412,-0.0057866481,-0.0295081189,-0.192233329,-0.349168347
3,-2,-5,-4,10,0.9012931034,0.0215862069,0.00025,2.7774444915,-2.1838934558,-4.9514168336,-1.2873729487,7.66044266,0.8778830634,0.0587022666,-0.0213362349,0.0021029577,0.000110371,0.00016584,-0.0280120875,-0.0102392425,-0.0588545484,-0.3473814265,-0.5272469863
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.9012931034,0.0284482759,0.00025,3.6781038628,-2.2477268572,-5.5491798295,-3.4697800783,9.8259370251,0.8297767078,0.0310772748,0.0061509501,0.0035304689,3.77729e-05,2.5487e-05,-0.0238510408,-0.0081671503,-0.0351090331,-0.2650312651,-0.383517519
3,-2,-5,-4,10,0.9012931034,0.0353103448,0,3.4010980541,-2.6490125775,-2.8603757398,-4.2407472527,7.3098612759,0.9602589747,0.0299722034,-0.0342747292,0.0006190609,2.47944e-05,7.53074e-05,-0.0300894146,-0.004429964,-0.0022258434,-0.4433646808,0.08014171
3,-2,-5,-4,10,0.9012931034,0.0353103448,0.00025,2.8287084001,-2.1198089075,-3.9207331703,-4.2696657028,7.8687929302,0.8986668312,0.0397763276,0.0097993909,0.0020357078,4.99417e-05,2.31419e-05,-0.0249397895,-0.0070754112,-0.0467996431,-0.3232592076,-0.303306466
3,-2,-5,-4,10,0.9012931034,0.0421724138,0,2.5924280748,-2.7882470582,-3.0375027755,1.3741362624,1.8244101843,1.0156959858,0.0234086528,-0.1502762504,0.0011304033,0.0002659215,0.0003362651,-0.0378969707,-0.0160501342,-0.1292334298,-0.2260749875,-0.4711908075
3,-2,-5,-4,10,0.9012931034,0.0421724138,0.00025,1.4202205235,-2.4173462549,-4.45966479,5.687063812,4.2913976738,0.965044764,0.0794138364,-0.1199816068,0.0051092794,0.0065305511,0.0034159468,-0.0104686958,-0.0078019481,-0.0547278117,0.0134973082,-0.3059845383
3,-2,-5,-4,10,0.9012931034,0.0490344828,0,2.4086289384,-2.6635405445,-3.4465875995,1.8996584151,1.8583928029,1.0008122595,0.003210104,-0.0571172571,0.0009811101,0.0001698662,4.36011e-05,-0.0068928498,0.0007839248,0.0185149807,-0.0709027475,0.4664648689
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.9012931034,0.0558965517,0,2.8967321867,-1.5239474345,-5.8831139076,-6.3984617221,12.8625265451,0.7538354399,0.0690976983,0.015060589,0.0053725373,0.000179356,0.0001330577,-0.0336172659,-0.0136413564,-0.0787729354,-0.5903332873,-1.2930543636
3,-2,-5,-4,10,0.9012931034,0.0558965517,0.00025,2.8581060724,-1.8070928181,-5.9942378878,-3.5006331407,11.5815400416,0.9474969643,0.060966173,0.0087755911,0.0011616159,0.0001431154,5.34276e-05,-0.0334337214,-0.0131104516,-0.0675821461,-0.3943736759,-0.7859974064
3,-2,-5,-4,10,0.9012931034,0.0627586207,0,13.5870110361,-5.7288974111,10.6474416241,-41.0681619581,-9.1251354299,0.9819299382,0.1517963397,-0.2341510569,0.0056214804,0.007588911,0.0218523634,-0.1518440807,0.2614381468,0.1257789333,16.4868579679,17.9472665052
3,-2,-5,-4,10,0.9012931034,0.0627586207,0.00025,2.7584492819,-2.0282825378,-4.6599108945,-4.3247120072,9.9685504,0.7669969144,0.0540739206,-0.005337237,0.00559974,0.0001083768,0.0001053014,-0.0361636822,-0.0116033213,-0.0804349555,-0.4768484923,-0.6413107054
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.9012931034,0.0764827586,0,1.7209125054,-2.1712964751,-4.8722280484,2.9109741323,6.0764111288,1.0205949251,0.1353337924,-0.0250646721,4.62e-08,0.0010715385,0.000380723,-0.0295142978,-0.0201739322,-0.1235914116,-0.3100416924,-1.0202085579
3,-2,-5,-4,10,0.9012931034,0.0764827586,0.00025,3.9457607577,-3.0103111728,-0.8366292234,-8.8060014354,9.2284620198,0.9572912468,0.0463410292,-0.0448001948,0.0015386741,0.0001755863,0.0002590229,-0.0723280908,-0.0139942814,-0.1446864275,-1.5350327803,-1.2351433959
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.9012931034,0.0833448276,0.00025,2.148380723,-1.2964613317,-5.8762306654,-3.9426433509,8.9020403876,0.8871022058,0.0810036591,0.0215447988,0.0021067787,0.0001915295,6.78749e-05,-0.019967832,-0.0105139697,-0.0594022128,-0.2907322922,-0.801676365
3,-2,-5,-4,10,0.9012931034,0.0902068966,0,1.0897425143,-1.2608242491,-7.0382633743,1.3204621791,11.6132746393,1.1545656485,0.2565920361,-0.0296621176,2.118e-07,0.001510966,0.0005813438,-0.0178231118,-0.0132042209,-0.0802243559,-0.343971984,-1.1541155727
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.9012931034,0.1039310345,0,0.8378143432,-1.2010819944,-6.8195021761,2.3293215366,9.5994235082,1.0169379944,0.1057624676,-0.0439273312,1.35822e-05,0.0006074563,0.0002859712,-0.0041100403,-0.0041794118,-0.0191650249,-0.0671789332,-0.2648511065
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.9012931034,0.1107931034,0.02525,-0.2338987718,-0.9634563986,-5.9264276645,5.3647126128,5.4089521448,1.2559942973,1.2058814993,0.1029291214,2e-10,0.0245097115,0.0018903772,-0.0190039468,-0.0201153147,-0.1807983714,-0.6692940093,-2.9634043782
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.9012931034,0.1451034483,0.02525,-2.029173599,0.0134816385,-10.2386488461,6.770729335,20.1302552906,-1.2762698627,-0.9377623007,-3.8646875843,0,0.0001018271,0.0007288513,-0.0032342449,-0.2226887664,-0.3748881757,-7.6299468702,-24.3892867145
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.9012931034,0.1519655172,0.02525,0.714256049,0.9589922619,-11.7281750304,-8.8342331023,34.7767728851,0.9381602133,0.5338465667,0.0762817181,0.0006108185,0.0039990819,0.0044563678,-0.0113901816,-0.0159594698,-0.1778342029,-0.9727345322,-4.4180656011
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.9012931034,0.1656896552,0.02525,0.5365530962,-1.365285324,-6.4060450394,4.0219506747,10.0611268704,1.1157523261,0.2111968821,-0.0586958259,2.6648e-06,0.0012606885,0.0013485479,-0.0037144003,-0.00749734,-0.0535148525,-0.0374600939,-0.5220827623
3,-2,-5,-4,10,0.9012931034,0.1725517241,0,0.6198680384,-0.625297828,-8.115177691,0.4511009044,14.1024642985,1.0935247255,1.0161369042,0.2119669458,5.8845e-06,0.0168751821,0.0024815091,-0.021243672,-0.0231993935,-0.1441849226,-0.5240987762,-2.1892811894
3,-2,-5,-4,10,0.9012931034,0.1725517241,0.02525,2.1155646309,-0.9078010537,-6.3882826721,-5.2713526056,7.6200268555,0.8487061445,0.1796368031,0.0027241558,0.0039596332,0.0024519833,0.0022420839,-0.0216799636,-0.0135847525,-0.0884626051,-0.3634256501,-1.4577562973
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.9012931034,0.1794137931,0.02525,0.848713512,-0.8768928199,-7.9108193159,0.8454229939,13.2618025137,0.7524088567,0.6501120151,0.2179877508,0.0040733541,0.0153790231,0.0073163657,-0.0143891495,-0.0157737794,-0.1022744727,-0.3331409598,-1.8829985959
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.9012931034,0.1862758621,0.02525,0.6278019883,-0.0193706149,-8.5729549864,-2.4498974733,15.7099512397,0.8034840724,0.9643943783,0.1833404009,0.0036927408,0.0238771824,0.0045801933,-0.0142928856,-0.0258224883,-0.1893907394,-0.6478542777,-3.583645317
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.9012931034,0.2,0,2.0322408889,-2.5631147414,-3.6133151043,3.1135301869,2.7682996069,0.8676782236,0.1825178577,-0.1224911367,0.0055491527,0.0053357298,0.002739219,-0.0883717237,-0.0429738031,-0.2304761372,-0.3276013649,-0.4562044638
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.9055172414,0.001,0,3.0692584226,-2.0843590514,-4.8260612217,-3.7904963568,9.5594768738,0.8739032026,0.0011183813,0.0001731863,0.0024491515,4.45e-08,2.9e-08,-0.0007357763,-0.0001944825,-0.0012395228,-0.0102850093,-0.0133904771
3,-2,-5,-4,10,0.9055172414,0.001,0.00025,3.193464509,-2.1117636121,-4.7199394793,-4.2741249653,9.6908669047,0.8810635,0.0011884983,0.0003521949,0.0021540562,4.42e-08,1.38e-08,-0.000786037,-0.000215645,-0.0011524264,-0.0102618124,-0.0127281278
3,-2,-5,-4,10,0.9055172414,0.007862069,0,2.9667481172,-2.094164572,-4.9951415559,-3.2901238469,9.9838354728,0.8406283952,0.0089401777,0.0008484567,0.0032151886,2.875e-06,2.3329e-06,-0.0055757413,-0.0019132302,-0.0130215747,-0.0704893471,-0.1036019544
3,-2,-5,-4,10,0.9055172414,0.007862069,0.00025,3.0421731991,-2.0677236025,-4.8362280351,-3.5775718607,8.944530569,0.9109397515,0.008373902,-0.0006319552,0.0019893483,2.8614e-06,2.5386e-06,-0.0062781787,-0.0021816838,-0.012148184,-0.0710692778,-0.1287770754
3,-2,-5,-4,10,0.9055172414,0.0147241379,0,3.6354980427,-2.3821404749,-3.7947087226,-5.4122723374,9.444990373,0.931708821,0.0080174858,-0.0011336429,0.0011334028,2.291e-06,2.6649e-06,-0.0082813191,-0.0025117385,-0.013908134,-0.1192390691,-0.1700547994
3,-2,-5,-4,10,0.9055172414,0.0147241379,0.00025,3.7986896552,-2.2778922872,-4.038128801,-7.3060392651,11.8526998935,0.893391222,0.0159502698,0.0011159849,0.0019283876,8.6461e-06,7.8497e-06,-0.0156173571,-0.0058330282,-0.0387647529,-0.2441770885,-0.5242647358
3,-2,-5,-4,10,0.9055172414,0.0215862069,0,1.0778943186,-1.8225882012,-5.0817452629,3.6720819331,5.8235762257,1.0462991924,0.0911938199,-0.0430044779,4.12914e-05,0.0009839561,0.0004665576,-0.0093438753,-0.006834646,-0.0389549744,-0.1206631073,-0.264419917
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.9055172414,0.0284482759,0,2.5433968525,-1.7145202925,-5.2741642547,-3.6880232277,10.2469364234,0.8232363244,0.038564029,0.0090971398,0.0035550684,5.38736e-05,2.65918e-05,-0.0160713258,-0.0068645097,-0.0427605429,-0.2314506042,-0.548387841
3,-2,-5,-4,10,0.9055172414,0.0284482759,0.00025,2.701891841,-1.5026416659,-6.6168740751,-4.5722011561,13.522613665,0.8749690322,0.0344745938,0.0063174842,0.0026058995,4.34712e-05,1.96758e-05,-0.0155698666,-0.0064442339,-0.0383499098,-0.2300428948,-0.6793580834
3,-2,-5,-4,10,0.9055172414,0.0353103448,0,2.1239128037,-1.3926797038,-6.5834832859,-2.5911908112,9.9765089635,1.0406860857,0.035054923,0.0010424232,4.01775e-05,3.9496e-05,2.53092e-05,-0.0093333043,-0.0045961779,-0.0308595421,-0.1322016852,-0.4345839071
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.9055172414,0.0421724138,0,0.9996580518,-1.8394503838,-4.310653198,2.8499122813,5.7571824883,1.2434866114,0.3473259831,-0.0083543867,7e-10,0.0030543646,0.0010484137,-0.0395584087,-0.0320499998,-0.2398025328,-0.2664585287,-1.210257105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.9055172414,0.0490344828,0,1.8807766279,-1.879978715,-5.8476727169,1.5059801748,7.4157820037,0.832855113,0.0500651378,-0.0280114113,0.0041044935,9.48411e-05,8.11422e-05,-0.0092224708,-0.0040135752,-0.02371225,-0.1013030194,-0.1902330637
3,-2,-5,-4,10,0.9055172414,0.0490344828,0.00025,2.5041228947,-1.9589391524,-5.2606722966,-1.7425941041,6.9642592082,0.8971942677,0.0645079535,0.0038685075,0.0023009392,0.0001727937,9.67328e-05,-0.0266763571,-0.0098346351,-0.0531461663,-0.2669966753,-0.4797804469
3,-2,-5,-4,10,0.9055172414,0.0558965517,0,3.690644074,-2.8389418486,-3.2723895403,-4.1572935574,8.7741575291,0.8130133324,0.0778829736,0.0102139112,0.00432816,0.0003037166,0.0001778397,-0.0950281993,-0.0285752317,-0.1392725511,-0.9908486807,-1.0836644486
3,-2,-5,-4,10,0.9055172414,0.0558965517,0.00025,2.7995070407,-1.8886915884,-4.8470247156,-4.7350748081,10.5447168552,0.8727296864,0.0652880431,-0.0043860617,0.0026025027,0.0001592264,0.0001310972,-0.0376596222,-0.0135111526,-0.0829978306,-0.528546562,-0.8703805309
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.9055172414,0.0696206897,0.00025,2.589890181,-2.0934823096,-4.585864898,-2.3364205092,7.1607268381,0.8251591859,0.0715279174,-0.0092226133,0.004054377,0.0001910904,0.0001698058,-0.0330566494,-0.0113326413,-0.0661642363,-0.3909864167,-0.5082593239
3,-2,-5,-4,10,0.9055172414,0.0764827586,0,2.6206618692,-1.2620976652,-7.477636778,-4.5402296558,15.628520406,0.8882308767,0.0800569682,0.0015994226,0.0020863033,0.00017848,0.0001493203,-0.0416248875,-0.0158112267,-0.0945299234,-0.5472839471,-1.4513476454
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.9055172414,0.0833448276,0,1.1550844059,-0.5934639429,-9.1440087716,-1.5888130035,20.8695286608,1.1818308249,0.5444777889,0.1013761884,3.39e-08,0.0112185645,0.0039839772,-0.0304934377,-0.0256296472,-0.1274562954,-1.0026399824,-3.1554383377
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.9055172414,0.0902068966,0.00025,-0.1526074061,-0.317606475,-8.3729027208,1.7651894352,16.9001114534,0.1818108753,0.857328826,-0.3921928339,0.0134319962,0.1368871934,0.241173868,-0.2908581094,-0.2731560266,-2.1586534726,-7.2507059556,-35.8339328142
