"B","C","D","F","G","ro","sigma","delta","oB","oC","oD","oF","oG","oRo","oSigma","oDelta","min1","min2","min3","Q_1","Q_2","Q_3","Q_4","Q_5"
3,-2,-5,-4,10,0.2761206897,0.0627586207,0.0003284,3.1606988861,-2.1472050525,-4.5665350381,-4.3679582915,9.365121457,0.2379834832,0.0630607969,0.0063929133,0.014055868,0.0001611102,0.0002948866,-0.0443005254,-0.0157608756,-0.0805653139,-0.5312735506,-0.7690557914
3,-2,-5,-4,10,0.2761206897,0.0627586207,0.0003798,2.2709689442,-2.0134371318,-5.0597882392,-1.7297252683,10.540839917,1.1688867602,0.1943643375,-0.2724918306,1.799e-07,7.69897e-05,0.0002331323,-0.0124699593,-0.0006047904,0.0424221145,0.140553808,3.2987561356
3,-2,-5,-4,10,0.2761206897,0.0627586207,0.000444,2.8608555408,-2.096191912,-4.7264581922,-3.0035339869,8.2219093414,0.4890996353,0.0496464199,-0.0379997487,0.0124544958,5.43837e-05,6.37291e-05,-0.0346561311,-0.0115456428,-0.062040293,-0.4191117285,-0.3445216281
3,-2,-5,-4,10,0.2761206897,0.0627586207,0.000527,3.167114355,-2.0125723358,-4.972758557,-4.6543795191,10.446101789,0.3562225779,0.0775298491,0.0256402228,0.0121660193,0.0002935704,0.0004061687,-0.0604122878,-0.0171251926,-0.0845792744,-0.7356786211,-1.2074490871
3,-2,-5,-4,10,0.2761206897,0.0696206897,0,3.4833261193,-2.5958829083,-3.7470685474,-3.7031466537,7.3154579218,0.3747855774,0.0384449006,-0.0500757362,0.0194463391,3.55599e-05,5.73128e-05,-0.0642397927,-0.025074346,-0.039879965,-0.5603609799,-0.0242226732
3,-2,-5,-4,10,0.2761206897,0.0696206897,0.0002502,2.9570402724,-1.8893319975,-5.096111933,-4.3820970185,9.9548046661,0.3867097704,0.0470745651,-0.0088501495,0.0159846692,8.95258e-05,0.0001652947,-0.0342099024,-0.0110763477,-0.0614265661,-0.4007132365,-0.5846047987
3,-2,-5,-4,10,0.2761206897,0.0696206897,0.0002867,3.1836615514,-2.0421075528,-4.910397023,-4.7109910301,10.3814119037,0.2341933645,0.0668866433,0.0081247297,0.0144312416,0.0001680274,0.000329232,-0.0487008583,-0.0159478576,-0.0954097913,-0.6094217582,-0.9831481723
3,-2,-5,-4,10,0.2761206897,0.0696206897,0.0003284,2.9895419989,-1.9145610738,-5.4095357139,-4.2180740302,11.4664232396,0.1395437474,0.0895418586,0.0206035199,0.0120671923,0.0003564756,0.000704442,-0.0569206211,-0.0220881759,-0.1353080048,-0.7658477556,-1.8432963363
3,-2,-5,-4,10,0.2761206897,0.0696206897,0.0003798,2.8028964993,-1.94414268,-5.2391095883,-3.0917060125,10.0624274063,0.3603319717,0.0752996099,0.0307520636,0.0110174286,0.0002289265,0.0003001347,-0.0416837591,-0.0135855391,-0.070857621,-0.4820946907,-0.6993260064
3,-2,-5,-4,10,0.2761206897,0.0696206897,0.000444,2.5588726056,-1.9920149978,-4.8740138501,-2.2646448834,8.3880697083,0.1595166957,0.0594194213,-0.018588848,0.0126953662,4.87264e-05,6.05136e-05,-0.032108387,-0.0121399235,-0.0826424673,-0.422901752,-1.0018875472
3,-2,-5,-4,10,0.2761206897,0.0696206897,0.000527,2.8878923324,-2.0264071492,-5.0040149297,-3.4088962881,9.8228211081,0.4231466742,0.0618139924,-0.0185163216,0.0158859627,0.0001706629,0.0003749812,-0.0508832065,-0.0168825279,-0.0969252197,-0.5894445624,-0.8968613998
3,-2,-5,-4,10,0.2761206897,0.0764827586,0,3.1803201761,-1.7262570563,-5.5129165563,-6.1497131261,12.6795643038,0.2371321228,0.0535836937,-0.0089833204,0.0161051231,8.46908e-05,0.0001773893,-0.0507770004,-0.0137528688,-0.0871476883,-0.6998721572,-0.8911478274
3,-2,-5,-4,10,0.2761206897,0.0764827586,0.0002502,3.2124988989,-1.9282132289,-4.9627432767,-5.4787698134,10.838987356,0.3567516037,0.0746209301,0.0222368876,0.011679213,0.0002289729,0.0003077927,-0.0538966431,-0.0170602258,-0.1121543761,-0.7458408742,-1.301482079
3,-2,-5,-4,10,0.2761206897,0.0764827586,0.0002867,3.1369877986,-2.5813292675,-3.7410190661,-1.4841735832,5.5134647324,0.7473627793,0.0692655532,0.0036001235,0.0089758079,9.91914e-05,0.0001663218,-0.0330998984,-0.0125829901,-0.0878236107,-0.3911779148,-0.6280003778
3,-2,-5,-4,10,0.2761206897,0.0764827586,0.0003284,2.77409535,-2.2293418904,-4.5177985461,-1.6995134259,6.7301409769,0.3437369613,0.072456252,-0.0110917565,0.016784793,0.0002050238,0.0003952338,-0.0403693592,-0.0112576867,-0.0660335775,-0.4465160494,-0.468980174
3,-2,-5,-4,10,0.2761206897,0.0764827586,0.0003798,3.1843419372,-2.1578878809,-4.5716528589,-4.2512779737,9.2637514909,0.2629915639,0.0609203497,0.0022646187,0.0153449949,0.000240731,0.0003974336,-0.0373586496,-0.0143190138,-0.0774078084,-0.5200752223,-0.8155643958
3,-2,-5,-4,10,0.2761206897,0.0764827586,0.000444,3.1641157768,-2.3483118546,-4.3766833841,-2.8836230144,7.6570805532,0.3085473765,0.0651123308,-0.0466688246,0.0167619909,0.0001263427,0.0002743452,-0.0489652031,-0.0121110426,-0.0723672939,-0.6175811175,-0.5246103461
3,-2,-5,-4,10,0.2761206897,0.0764827586,0.000527,2.8980877552,-1.9491141734,-5.0986809082,-3.6329281409,9.6799287758,0.438333472,0.0459908228,-0.0366712176,0.0138517027,5.16283e-05,0.0001089594,-0.0394566748,-0.0101323653,-0.0839205291,-0.5662308982,-0.6205180758
3,-2,-5,-4,10,0.2761206897,0.0833448276,0,3.326515197,-2.3225096577,-4.7218252376,-3.2636839897,8.8638412083,0.2316116993,0.0659171798,-0.0417634164,0.0182321582,0.0001012872,0.0002423362,-0.0536963993,-0.0149446239,-0.0826794905,-0.6796839873,-0.5188288983
3,-2,-5,-4,10,0.2761206897,0.0833448276,0.0002502,3.3403860608,-1.9466068188,-5.023933685,-5.9536103462,11.3555270561,0.449472598,0.0887634587,0.0392318975,0.0095921652,0.0002799226,0.0003339741,-0.0567473518,-0.0199398218,-0.1066076496,-0.743615964,-1.3511033112
3,-2,-5,-4,10,0.2761206897,0.0833448276,0.0002867,2.6862738705,-2.182768107,-4.9448556038,-1.2874005403,8.2820069079,0.4948771748,0.0587840392,-0.0635846648,0.0168484443,0.0001579111,0.0004027207,-0.055896032,-0.0176385073,-0.1014099241,-0.6026794676,-0.7009832603
3,-2,-5,-4,10,0.2761206897,0.0833448276,0.0003284,2.181055251,-2.1808157407,-5.3685032333,1.0701797841,7.7593754757,0.3834542499,0.0580161215,-0.0764629071,0.021199396,0.0001369335,0.0003102205,0.0123999897,0.0037431183,0.0247099687,0.1114675576,-0.2083085372
3,-2,-5,-4,10,0.2761206897,0.0833448276,0.0003798,2.7946624624,-2.2697851336,-4.2118485444,-1.7127317902,5.5117666619,0.1493233256,0.0556838378,-0.0558515303,0.0267425803,9.26558e-05,0.0001695626,-0.0336690316,-0.0120178838,-0.103818592,-0.406777183,-1.0269874685
3,-2,-5,-4,10,0.2761206897,0.0833448276,0.000444,3.2098816878,-1.9834059176,-4.9355509283,-5.1227045684,10.2038044007,0.1691078438,0.0902720151,0.0077020368,0.0134936495,0.0003427822,0.0006797965,-0.0714757175,-0.0209740439,-0.1380428737,-1.0037023682,-1.6140283174
3,-2,-5,-4,10,0.2761206897,0.0833448276,0.000527,2.631346851,-1.9203174315,-5.0891010271,-2.6979942854,8.8862272938,0.2466062377,0.0901992216,0.0259804982,0.0120205238,0.0003806998,0.0005809821,-0.0395590507,-0.01427162,-0.088827119,-0.460275201,-0.917689298
3,-2,-5,-4,10,0.2761206897,0.0902068966,0,2.9096633425,-1.7958891273,-5.3965661042,-4.8612411869,11.437331617,0.4803064425,0.08552677,0.0096638398,0.0121220693,0.000280134,0.0003824481,-0.0567788504,-0.0186465854,-0.1067598207,-0.7569436806,-1.1955007219
3,-2,-5,-4,10,0.2761206897,0.0902068966,0.0002502,2.9871474707,-2.1623855226,-4.6366982848,-3.3046337597,8.2579125595,0.5327037272,0.0620759126,-0.0449258184,0.0124170641,0.0001872718,0.0002513128,-0.0460716626,-0.0152440201,-0.0688665148,-0.475835879,-0.4217030123
3,-2,-5,-4,10,0.2761206897,0.0902068966,0.0002867,2.7674585169,-1.9743850238,-5.0876601463,-3.1062631528,9.4373599231,-0.007880884,0.1047094815,0.0392743142,0.008244479,0.0005500729,0.0009319361,-0.0524365249,-0.0189374883,-0.1203644316,-0.612570574,-1.4918134787
3,-2,-5,-4,10,0.2761206897,0.0902068966,0.0003284,3.4451732918,-2.2833124016,-4.2749039665,-4.9030986084,9.5237386002,0.4154982087,0.0733779366,-0.0088741881,0.0163084872,0.0003188101,0.0005757684,-0.0692330899,-0.0177342638,-0.1001669078,-1.0655418415,-1.3323824022
3,-2,-5,-4,10,0.2761206897,0.0902068966,0.0003798,3.5671028822,-2.344569037,-4.3719185765,-4.6715909298,8.5221942395,0.2405084456,0.0804438411,-0.0172708628,0.0174928602,0.0001775332,0.0005006458,-0.1174981321,-0.0277476668,-0.1671876346,-1.2055469944,-1.5030227776
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.2761206897,0.0902068966,0.000527,3.1656296364,-2.1425289053,-5.0495648519,-3.7492946184,10.305526403,0.3924309397,0.0755814329,-0.0137363065,0.0157938832,0.0002206767,0.0004030694,-0.0552995002,-0.0137925393,-0.0802009915,-0.7229731103,-0.940336866
3,-2,-5,-4,10,0.2761206897,0.0970689655,0,2.7162366725,-2.0825894026,-4.9640802794,-2.2178943086,8.3635697907,0.0934998476,0.0824240969,0.002041576,0.0145702527,0.0002499898,0.0004466575,-0.051052025,-0.0168371032,-0.0883897204,-0.4359330735,-0.6661709619
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.2761206897,0.0970689655,0.0002867,3.2380239606,-2.40979808,-3.9139362574,-3.2509645515,6.5273803805,0.1938239128,0.0699775982,-0.0374087852,0.0240729051,0.0002238881,0.0004381565,-0.0558323555,-0.0151207871,-0.1012624567,-0.6444469579,-0.8023316789
3,-2,-5,-4,10,0.2761206897,0.0970689655,0.0003284,3.1402356054,-1.7591755902,-5.3804431817,-5.7544764059,11.4327351858,0.3797929216,0.0977406262,0.0246802548,0.0120709451,0.0003144094,0.0005041395,-0.0676315722,-0.0211345601,-0.1206416185,-0.8744643118,-1.5165423695
3,-2,-5,-4,10,0.2761206897,0.0970689655,0.0003798,2.307408038,-2.1315527373,-4.7538351184,-0.0701922379,6.8838967291,0.2174205462,0.1015676003,-0.1014730663,0.0309892566,0.0008275148,0.0016565579,-0.0771986737,-0.0353262011,-0.1332553156,-0.8095030865,-0.4823270369
3,-2,-5,-4,10,0.2761206897,0.0970689655,0.000444,2.6938361765,-1.8485216303,-5.2740295444,-3.6022540239,10.4854013308,0.3426802665,0.092694401,0.0064573233,0.0141359881,0.0002951836,0.0005027494,-0.0455031733,-0.0152362857,-0.0828520384,-0.6483897021,-1.0710447272
3,-2,-5,-4,10,0.2761206897,0.0970689655,0.000527,3.2018446073,-2.2663789986,-3.969336591,-4.0540499542,7.4098902918,0.454498174,0.0799780814,-0.0058249835,0.0144708745,0.0003006883,0.0004939192,-0.0616191377,-0.0159104753,-0.0994566274,-0.8371486958,-0.7713424964
3,-2,-5,-4,10,0.2761206897,0.1039310345,0,2.6239700786,-1.9036097262,-5.2034376761,-3.0383887261,9.8215029681,0.4435384216,0.1123131963,-0.0233294093,0.0157028546,0.0005842156,0.0009962141,-0.0591322836,-0.0199758189,-0.1144330706,-0.8372054684,-1.1605632571
3,-2,-5,-4,10,0.2761206897,0.1039310345,0.02525,2.5263451318,-1.844751543,-5.6004377113,-2.6684715226,11.3127436457,0.2754496118,0.1060153127,-0.0294916881,0.0150281001,0.0003415167,0.0007712888,-0.0532901486,-0.0221970879,-0.128224626,-0.8174167458,-1.1110852026
3,-2,-5,-4,10,0.2761206897,0.1039310345,0.02867,3.1979041409,-1.979192482,-5.0629126375,-5.011860868,10.7439809927,0.2268159043,0.0918890529,0.0033718614,0.0161860026,0.0003219354,0.0006294215,-0.0588923228,-0.0174245823,-0.1052712375,-0.8665791629,-1.3026819554
3,-2,-5,-4,10,0.2761206897,0.1039310345,0.03284,2.7792883813,-1.7672565236,-5.6324531982,-3.899473037,11.1750519703,0.2432279969,0.1060376434,0.0305680105,0.0121406127,0.0004879117,0.0007049009,-0.0508700481,-0.0183692389,-0.098582982,-0.67217207,-1.2517277396
3,-2,-5,-4,10,0.2761206897,0.1039310345,0.03798,2.8438237542,-1.9480919878,-5.0470474183,-3.8808997214,10.4192929623,0.1727439074,0.1108553986,0.0529179998,0.0088147403,0.0004305586,0.0006980801,-0.0483003925,-0.0171144303,-0.1088072745,-0.7012678881,-1.1524640607
3,-2,-5,-4,10,0.2761206897,0.1039310345,0.04,3.1730362531,-2.0006777295,-4.9870352867,-4.5352601632,10.0993432859,0.298424285,0.0742400325,0.0189304033,0.0122975284,0.0002055253,0.0003500847,-0.0526795991,-0.0150626949,-0.0904592735,-0.6494338116,-0.892009076
3,-2,-5,-4,10,0.2761206897,0.1039310345,0.0527,2.9219596839,-2.0481985576,-4.7353965859,-3.5793693094,8.4580632135,0.1890814812,0.131912588,0.0847879905,0.0060084494,0.0006775037,0.000932644,-0.0481414105,-0.0218418164,-0.1220151237,-0.5429072946,-1.3347969163
3,-2,-5,-4,10,0.2761206897,0.1107931034,0,3.1952367462,-2.234989334,-4.445737667,-3.8528165325,8.2767762071,0.1235906663,0.1079950774,0.0354434313,0.0121704116,0.0004760527,0.0008945032,-0.068149348,-0.0208836109,-0.1248034595,-0.8240665968,-1.355849021
3,-2,-5,-4,10,0.2761206897,0.1107931034,0.02525,3.1177805911,-1.977430985,-5.1968152245,-4.5443697667,10.5923066874,0.0026748561,0.0875699257,-0.0196487858,0.0177032869,0.0002396817,0.0005726872,-0.0633334469,-0.0175424422,-0.1110222887,-0.9175365553,-1.1215141848
3,-2,-5,-4,10,0.2761206897,0.1107931034,0.02867,2.8733588752,-1.8253859936,-5.5852041968,-4.3537093114,12.0097679365,0.0498301463,0.1304206948,0.0621244864,0.0084124307,0.0006120062,0.000969393,-0.0524594368,-0.0233172307,-0.1426714589,-0.6958807664,-1.7484587358
3,-2,-5,-4,10,0.2761206897,0.1107931034,0.03284,3.3213126769,-2.4175079943,-3.9720315425,-3.6565795512,7.5738402363,0.1630991043,0.1067530219,0.0385437405,0.0094280287,0.0005883915,0.0009773402,-0.0760337513,-0.0200092303,-0.1017644718,-0.8238622834,-1.1728295685
3,-2,-5,-4,10,0.2761206897,0.1107931034,0.03798,2.6028052094,-2.0045554173,-5.1487892501,-1.9255219957,8.8664786304,1.0211230029,0.0783151942,-0.0540303018,7.893e-07,0.0001582062,0.0001395158,-0.0369529856,-0.0127382064,-0.0808208532,-0.4481177706,-0.5975840585
3,-2,-5,-4,10,0.2761206897,0.1107931034,0.04,2.9766136405,-1.9210225499,-5.2951583471,-3.9309575234,10.4411485839,0.2377970204,0.0758563997,0.0049571664,0.0147283993,0.0001892775,0.0003463192,-0.0471015112,-0.0171000267,-0.0991157666,-0.5249570583,-0.9037820678
3,-2,-5,-4,10,0.2761206897,0.1107931034,0.0527,2.9148303672,-1.9420332444,-5.1077934716,-3.8211472181,9.8971183185,0.2209147627,0.0880854145,0.0446832373,0.0085875233,0.0003034497,0.0004391353,-0.036740815,-0.0145767294,-0.0793738385,-0.5013906007,-0.9211662849
3,-2,-5,-4,10,0.2761206897,0.1176551724,0,2.9504451531,-2.0399955256,-5.0161211663,-3.4423875332,8.9768047951,0.1679322581,0.1042323837,0.0175850253,0.0120437699,0.0004810011,0.0009681989,-0.0738767342,-0.0304895706,-0.1389343569,-0.6258495924,-1.3305821093
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.2761206897,0.1176551724,0.02867,2.802847288,-1.8707757935,-5.5289712803,-3.291150271,10.5866008584,0.1715395704,0.1480195927,0.0536960088,0.0104630186,0.0008489381,0.0014257215,-0.0683882951,-0.0220878846,-0.1234044829,-0.9084441784,-1.5523916344
3,-2,-5,-4,10,0.2761206897,0.1176551724,0.03284,3.4060362421,-1.956796093,-5.0813236453,-6.1105764805,11.5260852715,0.2185732992,0.1342915464,0.0785863103,0.0071853132,0.00069212,0.0009877403,-0.1017604519,-0.038957582,-0.2595063945,-1.1477990766,-3.1848022001
3,-2,-5,-4,10,0.2761206897,0.1176551724,0.03798,3.500765982,-2.4298202198,-4.7669089974,-3.2997615372,8.725713077,0.1718919117,0.1360853924,0.0615525774,0.0079820947,0.0013250393,0.0022198176,-0.1195731191,-0.0657310404,-0.2881349922,-0.97129288,-2.9812503184
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.2761206897,0.1176551724,0.0527,3.5660480388,-1.7347544133,-5.5950168287,-7.9240576619,14.4154239847,0.2277174927,0.1826795587,0.150092663,0.0056359393,0.0008675404,0.0011999016,-0.1062844385,-0.0355785822,-0.2038174994,-1.9078896146,-4.143234881
3,-2,-5,-4,10,0.2761206897,0.1245172414,0,2.9064637323,-1.8513057491,-5.4185994008,-4.20981495,11.0170198831,0.1609411381,0.1577994081,0.0669375483,0.0098848844,0.0008158903,0.001411984,-0.0846072552,-0.0232474771,-0.1297744942,-1.1675134023,-1.6784717398
3,-2,-5,-4,10,0.2761206897,0.1245172414,0.02525,3.2874391027,-2.2055034435,-4.3729218142,-4.4492052937,8.5696954477,0.3142028461,0.1072401468,-0.0069442341,0.0165731553,0.0007361562,0.0013601069,-0.0843702969,-0.0281506356,-0.1621055183,-1.0584502404,-1.6940251392
3,-2,-5,-4,10,0.2761206897,0.1245172414,0.02867,2.7346545979,-1.9410039586,-5.0275773754,-3.455127147,9.7038011968,0.4040240065,0.089887444,-0.0054735405,0.0140321376,0.0002427618,0.0004287188,-0.0385755541,-0.0183450606,-0.1180467875,-0.5453953715,-0.958074597
3,-2,-5,-4,10,0.2761206897,0.1245172414,0.03284,3.0832378753,-2.0876389184,-4.6928730266,-4.2000032604,9.0217854368,0.2650422109,0.1109915756,0.0400446726,0.0107097229,0.0006380746,0.000926826,-0.0648632089,-0.0223430268,-0.1337387353,-0.8047952564,-1.5972460193
3,-2,-5,-4,10,0.2761206897,0.1245172414,0.03798,2.1850027441,-2.0494452603,-4.5437270396,-0.2213406811,5.9336308119,0.0020536022,0.1566365719,-0.0981002631,0.002628802,8.48552e-05,0.0001298591,-0.0121505834,-0.0087695351,-0.0555314787,-0.184429983,-0.5440528751
3,-2,-5,-4,10,0.2761206897,0.1245172414,0.04,3.0639358777,-2.0378224602,-4.943400376,-3.9382820892,9.765950042,0.3067789808,0.0973123335,0.0339528281,0.0127281006,0.0002778416,0.0005829176,-0.0498195914,-0.0180908649,-0.1018340358,-0.8125256032,-1.4557120064
3,-2,-5,-4,10,0.2761206897,0.1245172414,0.0527,2.8944223145,-1.7812049655,-5.606170231,-4.4011543042,11.7683078763,0.2303306727,0.1240912181,0.0776059372,0.0075613408,0.0005273868,0.0007465367,-0.0461594239,-0.0225644029,-0.1386477227,-0.676447681,-2.0747055917
3,-2,-5,-4,10,0.2761206897,0.1313793103,0,2.8683896348,-2.2001088585,-4.5800392207,-2.2887485078,7.4627636438,0.187762448,0.0875601805,-0.058005458,0.0221621751,0.0002178835,0.0005119225,-0.0575474285,-0.0146274562,-0.0908498603,-0.766340493,-0.667725998
3,-2,-5,-4,10,0.2761206897,0.1313793103,0.02525,2.3222190186,-2.0644101511,-4.7537238329,-0.9783078425,7.1219409658,0.8499854004,0.0951067389,0.0018589337,0.0050506154,0.0001105425,0.000116373,-0.025719105,-0.0122715457,-0.0801922474,-0.3320112678,-0.7980026882
3,-2,-5,-4,10,0.2761206897,0.1313793103,0.02867,2.9350386358,-2.664561739,-3.3571961587,-0.870281215,4.3438547049,0.5595304573,0.0774756626,-0.0824633701,0.0408972518,0.0012574832,0.0020007359,-0.0634766223,-0.0217649826,-0.2008238848,-0.6527023947,-1.9882830345
3,-2,-5,-4,10,0.2761206897,0.1313793103,0.03284,3.2475564969,-2.1909142284,-4.5962242772,-4.2632115869,9.3846314799,0.3792096364,0.1246601498,0.0209019434,0.0131655763,0.0007824841,0.0013377918,-0.0893472324,-0.0279176976,-0.1598557124,-1.1498369817,-1.6824801967
3,-2,-5,-4,10,0.2761206897,0.1313793103,0.03798,2.803359798,-1.9870789808,-4.8558371562,-3.4558815343,9.2837116035,0.1610710285,0.1608161024,0.0785072143,0.0079862389,0.001243349,0.0020272061,-0.0720768006,-0.0284150468,-0.168717404,-0.9649114883,-2.098300322
3,-2,-5,-4,10,0.2761206897,0.1313793103,0.04,2.6843006754,-1.9391245859,-4.9572382251,-3.0683831099,8.7902256473,0.0627278464,0.0683149248,-0.0526325874,0.0246234099,0.0001306791,0.0003031802,-0.0423390551,-0.013557478,-0.0805024537,-0.5704416269,-0.5958447339
3,-2,-5,-4,10,0.2761206897,0.1313793103,0.0527,2.7629675684,-2.1793044593,-4.4051772216,-2.4504014828,7.5588830647,0.3677996195,0.0790045892,-0.0501599393,0.0189949145,0.0002184858,0.000395531,-0.0511839464,-0.0134113041,-0.1003305079,-0.6919168394,-0.7454420761
3,-2,-5,-4,10,0.2761206897,0.1382413793,0,2.3759483846,-1.954302911,-4.8251961264,-1.4501491887,6.9751920662,1.1123109185,0.0371130126,-0.1509343719,3.2574e-06,0.000473185,0.0006589391,-0.0135728763,-0.0065716506,-0.0096068307,-0.2463609433,0.0909973425
3,-2,-5,-4,10,0.2761206897,0.1382413793,0.02525,3.20298612,-2.2248511375,-4.0940389325,-4.3630974159,7.8564445432,0.2533820212,0.1099145905,0.0173022646,0.0127876376,0.0006716925,0.0012610469,-0.0680002758,-0.0242127406,-0.1429059,-0.8878762384,-1.3741037509
3,-2,-5,-4,10,0.2761206897,0.1382413793,0.02867,2.2794597204,-2.0725304842,-4.2893329487,-0.2830632438,5.8467689671,-1.233077847,9.1726e-06,-1.0318952285,2.7096e-06,1.96e-08,0.0095925081,-0.0178010516,-0.0295400881,-0.172197434,-1.36240466,-1.9043490013
3,-2,-5,-4,10,0.2761206897,0.1382413793,0.03284,3.3614719746,-2.2744053073,-3.9625318913,-4.129431357,5.5034208777,0.2533030016,0.0710480843,-0.0278576999,0.0199309308,0.0003857216,0.0008985894,-0.0728861486,-0.0315882341,-0.2287776006,-0.7309161118,-2.3760251774
3,-2,-5,-4,10,0.2761206897,0.1382413793,0.03798,4.3417891207,-2.3486568706,-4.6378445537,-8.0451223143,11.9233230267,0.182020162,0.1719282829,0.092959525,0.0073200459,0.0015457613,0.0029508818,-0.2901057564,-0.0968771076,-0.4497686862,-2.7851909576,-5.57898977
3,-2,-5,-4,10,0.2761206897,0.1382413793,0.04,3.4138990491,-3.1469298976,-2.3887473519,-0.6929850308,4.0012856812,1.2851884798,0.1128437207,-0.0530698915,0.0716762022,0.0003941852,0.0008213094,-0.0318716237,-0.0162606981,-0.1824813699,-0.4472370109,-1.0467412789
3,-2,-5,-4,10,0.2761206897,0.1382413793,0.0527,3.6051144081,-2.3870250644,-4.3023898863,-4.4966299225,8.1462218055,0.2832836992,0.1064750319,0.0384147177,0.0108322128,0.0004041242,0.0007053085,-0.1036127087,-0.0219614119,-0.138788161,-1.1182940456,-1.0415382632
3,-2,-5,-4,10,0.2761206897,0.1451034483,0,7.3556636931,-5.4575649685,-2.2727089609,3.1581037196,1.709353439,1.2786526358,-1.467650263,-2.4690177974,0.0508901908,0.7325760342,0.9965477088,-1.9256402836,-0.4451481938,1780.2047632949,6691.2887308779,334.2444950359
3,-2,-5,-4,10,0.2761206897,0.1451034483,0.02525,2.9636935604,-2.0700299143,-4.6859670338,-3.8795720762,9.5930668788,0.1329259223,0.1312652351,-0.0652259949,0.0199011238,0.0008005443,0.0018477285,-0.0761299596,-0.0327918678,-0.2230174132,-0.9227980145,-1.7741076563
3,-2,-5,-4,10,0.2761206897,0.1451034483,0.02867,17.2752254051,-9.0780522653,11.1697459793,-33.4989905738,11.3173138121,0.9349422689,0.2329967255,-0.2657486583,0.0132138339,0.0244968641,0.0431388101,-206.5575114068,-58.2267385703,-169.0949333019,-1065.8862950972,-692.9343941965
3,-2,-5,-4,10,0.2761206897,0.1451034483,0.03284,2.7037732394,-2.1643629407,-4.3382371902,-2.2821584903,6.9436177067,0.6802352046,0.0796617849,-0.0463876652,0.0096278024,0.0003139242,0.0004871592,-0.037751199,-0.0143696168,-0.0850260556,-0.4995349681,-0.589205205
3,-2,-5,-4,10,0.2761206897,0.1451034483,0.03798,2.7283807991,-2.2604129539,-4.3135000598,-1.4687066335,6.1769693309,0.3073525003,0.1732028073,0.0983122527,0.0111628602,0.0010050831,0.0013442174,-0.0526542914,-0.0209583123,-0.117816232,-0.6436568018,-1.1230815143
3,-2,-5,-4,10,0.2761206897,0.1451034483,0.04,2.981966278,-1.7469574588,-5.7943388153,-5.0329256534,13.1157431795,0.3349696162,0.1634761958,0.0995896768,0.0087010011,0.0008231356,0.0008302323,-0.0760206622,-0.0282670405,-0.1740595014,-1.145227907,-2.8942617013
3,-2,-5,-4,10,0.2761206897,0.1451034483,0.0527,2.7884219441,-2.1984148533,-4.1753690672,-2.6427057596,6.6033465305,0.1579804847,0.1374600169,0.0266534546,0.0141243781,0.0005760921,0.0011891326,-0.0571193721,-0.0231081402,-0.1359280242,-0.7041538705,-0.9520822433
3,-2,-5,-4,10,0.2761206897,0.1519655172,0,2.7791720102,-2.1300726708,-4.4184705472,-2.8017485401,7.5681985342,0.0890529942,0.1297600947,-0.0371964824,0.0215174396,0.0005453288,0.0011661875,-0.0561785461,-0.0227483231,-0.1365161249,-0.7088468125,-0.9851831682
3,-2,-5,-4,10,0.2761206897,0.1519655172,0.02525,2.6479219268,-2.3886793944,-4.0883877802,-0.7842745138,5.3975600638,0.0241093,0.0980940176,-0.054209252,0.026107243,0.0001793147,0.0002993121,-0.0487052968,-0.0133732328,-0.0877609091,-0.6056094121,-0.4808656751
3,-2,-5,-4,10,0.2761206897,0.1519655172,0.02867,1.7999721656,-1.8776319255,-5.1868837302,0.6832864549,7.5211068315,0.7523312598,0.0931813765,-0.0520769992,0.0057873601,0.0001860441,0.0001390578,-0.0184288626,-0.0099819997,-0.0649973433,-0.2206880699,-0.4865323078
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.2761206897,0.1519655172,0.0527,2.6020546198,-2.2430560669,-4.3275366749,-1.421585866,6.9310793512,0.1635877894,0.156550646,0.0562342319,0.0097218906,0.0013022679,0.0021822564,-0.0525339371,-0.0201775697,-0.1228823137,-0.6140868586,-0.9700718083
3,-2,-5,-4,10,0.2761206897,0.1588275862,0,2.558135092,-2.4056823352,-4.2780451159,-0.1029406007,6.3584720694,0.5581750189,0.1379888713,-0.1102060506,0.0249064813,0.0002357465,0.0005021858,-0.0811708161,-0.0321555641,-0.1876316098,-0.9144479741,-0.8492154217
3,-2,-5,-4,10,0.2761206897,0.1588275862,0.02525,2.4059987619,-1.7760137899,-5.5720560153,-2.4609630302,10.4052307426,0.1643951666,0.1618139054,0.0573908149,0.0103955128,0.0010963781,0.0018432433,-0.056144835,-0.0212718886,-0.1540497359,-0.8472068971,-1.7816647648
