"B","C","D","F","G","ro","sigma","delta","oB","oC","oD","oF","oG","oRo","oSigma","oDelta","min1","min2","min3","Q_1","Q_2","Q_3","Q_4","Q_5","pDat","cas"
1,-0.25,-14,-12,60,0.4,0.05,0,0.9951877034,-0.3828123209,-12.8865333842,-11.1245937493,53.8525684662,0.549123155,0.0470023955,0.0081352532,0.0325988732,0.0001467288,0.0001813075,-0.00119996,-0.000941709,-0.0595129344,-0.2422673402,-3.6605873649,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,1.0166486336,-0.2616798105,-13.9147483734,-12.3001170821,60.3487358274,0.3034128365,0.0639903437,-0.0480429866,0.0234674134,0.0002511541,0.0002334829,-0.0016040958,-0.001070783,-0.0609352322,-0.4557162958,-4.2592062147,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,0.9921383343,-0.2221826194,-14.1878979292,-12.1499760362,60.9550151153,0.6169128143,0.0330487346,0.0011685577,0.0269378061,6.66242e-05,8.43994e-05,-0.0010602068,-0.0007477533,-0.0449624899,-0.1735505702,-2.491128309,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,0.9809455566,-0.2059797854,-14.457543956,-12.1445511205,61.8590763103,0.3968748699,0.065982858,-0.0083008889,0.0439142659,0.0002674891,0.0005318267,-0.0024193794,-0.0015094235,-0.1089672188,-0.4642354783,-5.3745198678,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,1.0274603871,-0.2472692392,-13.8887351819,-12.2116176849,58.5446212203,0.2481879867,0.0354197433,0.0118950258,0.0458280489,7.86418e-05,0.0001510002,-0.0009566416,-0.000797703,-0.0491871834,-0.2100650798,-3.5639393117,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,0.971377144,-0.2143110281,-14.3397874089,-11.9518357717,62.2560527402,0.1760834921,0.0535928453,-0.0008077665,0.0558011898,0.0001660586,0.0003575897,-0.002100002,-0.0011398141,-0.0854557904,-0.4692461207,-5.1497064638,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,0.9744899191,-0.1646629389,-14.6542027862,-12.3268739098,64.0328587232,0.3670028257,0.0382225209,-0.0079651801,0.0469219395,8.60572e-05,0.0001417877,-0.0011451897,-0.0007360155,-0.0525271485,-0.2684724655,-3.9261962917,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,1.0083102644,-0.2211762568,-14.0395597486,-12.3653659659,59.9975895653,0.4253248389,0.052529432,0.0169539692,0.0363532515,0.0002341396,0.0003213639,-0.0015817085,-0.0014020475,-0.1030350287,-0.2804317388,-7.365979055,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,1.0112661697,-0.1808892062,-14.5806618406,-12.5689905837,63.5504708186,0.5058275516,0.0402487103,0.0152084068,0.0340939409,9.5923e-05,9.4677e-05,-0.0012540056,-0.0008108493,-0.0530441437,-0.268575516,-3.4028227947,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,0.9607083036,-0.21745631,-14.1784365156,-11.6521578075,59.4400370139,0.4197855428,0.0375609036,-0.0068343892,0.0415638961,8.4127e-05,0.0001208824,-0.0009455735,-0.000721906,-0.0476839132,-0.2008146683,-3.2197978306,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,1.0541535486,-0.2613342306,-13.890711943,-12.6780768766,61.7038980328,0.2460231141,0.0467320684,0.0003161929,0.0506827475,0.0002037679,0.0003840081,-0.0014423661,-0.0013196952,-0.0819360454,-0.3118867129,-5.7341312991,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,1.0089359046,-0.2163025202,-14.3567638613,-12.4146303049,62.9174806434,-0.0077722796,0.0442203741,-0.0119975767,0.0563016609,0.0001192461,0.0002101313,-0.0016921208,-0.0008749203,-0.0561465823,-0.343146716,-3.3251606103,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,1.0443077518,-0.1449992777,-14.7212100996,-13.392828304,64.746358717,0.332592617,0.0528632785,-0.0072405567,0.0438946598,0.0001751704,0.000292778,-0.0023430158,-0.0012590471,-0.082278537,-0.6174972367,-6.2147159058,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,1.026818258,-0.2713669571,-13.8758891878,-12.3120235049,60.0218100536,0.2727642395,0.0426533473,0.0068943709,0.0476100086,0.0001132268,0.0002331195,-0.0018548303,-0.0010263056,-0.073729335,-0.3486237917,-5.0521718291,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,0.944464082,-0.2969065747,-13.8506008085,-11.0844291453,58.6516131528,-0.1480814978,0.0764356507,0.0107357972,0.0500203359,0.0004622042,0.0008556538,-0.0016654946,-0.0015985216,-0.1067073924,-0.3628534466,-6.8549317687,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,1.1399617855,-0.2458042471,-14.2866745922,-13.832464963,65.1942915423,0.3239629846,0.0250248305,0.0046007398,0.0465740545,3.9716e-05,5.97186e-05,-0.0009990351,-0.0005269242,-0.0352441639,-0.201698817,-3.013939885,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,0.9984696987,-0.2316447664,-14.0589771644,-12.1244692209,59.6057615633,0.6008273509,0.0605491684,0.0038116979,0.0268054314,0.0002203778,0.0003569961,-0.0021587168,-0.0015199973,-0.1075965828,-0.572392642,-7.7670904023,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,1.0819903948,-0.2706805925,-13.6546018203,-13.0145815527,59.7544101084,0.3679115126,0.0464457937,0.0235834641,0.0335683932,0.0001683613,0.0002300848,-0.0011468695,-0.0011302079,-0.0718882803,-0.2075859102,-4.8529962092,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,1.020723973,-0.2109963305,-13.99807422,-12.659393012,60.6135636955,0.5231672972,0.0571731736,-0.0148360845,0.0317831965,0.0002206913,0.000330657,-0.0023873081,-0.0012634851,-0.0771871374,-0.6283188481,-4.931291175,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,0.9948418061,-0.2374938476,-14.1170724854,-11.9222512612,59.8877818631,0.5848644268,0.0618715295,0.0167237637,0.0272244367,0.0003042309,0.0003886072,-0.0013968411,-0.0013896582,-0.0720832527,-0.3573029001,-6.4464120398,40,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.25,-14,-12,60,0.4,0.05,0,1.0139835085,-0.2775038548,-13.8784000556,-12.0573243358,60.0613204051,0.0841219075,0.0366128003,0.0137814217,0.0618312515,8.81516e-05,0.0001455144,-0.0010315911,-0.0008472322,-0.0593018862,-0.1666498553,-3.5105913221,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,1.1047424696,-0.3205099183,-13.5319957385,-12.9300502885,58.050850206,0.3207243317,0.0366397471,0.0005355215,0.0521997972,0.0001037708,0.0001871043,-0.0014214366,-0.000872887,-0.0526769432,-0.3060708188,-4.4008806786,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,1.0042687416,-0.2896687084,-13.6980186744,-11.6955816838,58.8492956639,0.3546115043,0.0761044903,-0.0083658959,0.046291752,0.0003587619,0.0006064188,-0.0025468631,-0.0017839016,-0.1101622163,-0.5832420228,-7.4734161739,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,0.9981203267,-0.2103570552,-14.2070992579,-12.1405159998,59.8408791239,0.0189927854,0.0330578614,-0.007788496,0.0655649367,6.2762e-05,0.0001357481,-0.0008083199,-0.0007438552,-0.0464123478,-0.2396624814,-3.8471508316,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,0.9945553705,-0.234058511,-14.3219194451,-11.8436019598,61.5449648685,0.1621957812,0.077754905,0.0335665815,0.0407582142,0.0004099001,0.000661321,-0.002652835,-0.0016779497,-0.1053966102,-0.4713184556,-6.3082326105,40,40
1,-0.25,-14,-12,60,0.4,0.05,0,1.0112205233,-0.3281298142,-13.5251953466,-11.4320476622,55.5806928607,0.5507219271,0.047921377,-0.0082183618,0.0229742735,0.0001081077,0.0001426089,-0.0013410657,-0.0008717013,-0.0558781346,-0.2208857972,-3.2285858047,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,0.982817517,-0.2185766606,-13.9956529918,-12.0499757887,59.9204420427,0.4700420522,0.0656353452,0.0136974831,0.029304627,0.0002068522,0.0003258328,-0.0014512922,-0.0010864505,-0.0738355145,-0.3758735545,-6.2515566517,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,1.0052432441,-0.2872506406,-13.7735322849,-11.591941105,56.3158531697,0.2436493327,0.0553366435,0.0202035769,0.0268239891,0.0002093388,0.0002962571,-0.0012541497,-0.0009878816,-0.064797637,-0.2264581589,-4.6251208592,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,1.0539930427,-0.2890760999,-13.7184464255,-12.4506980156,58.5284024861,0.4135962072,0.0361946035,0.0022600415,0.0324655214,7.07523e-05,0.0001025298,-0.0013019251,-0.0005330549,-0.0396930591,-0.2606240168,-2.8878642761,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,1.0414069246,-0.2406653404,-14.0059214495,-12.7131184797,61.8768505866,0.437985432,0.0709599873,0.0127673787,0.0299869549,0.0002856008,0.0004686204,-0.0017261477,-0.0014681553,-0.0953570814,-0.3194742794,-6.6943815567,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,1.0665845404,-0.2471305282,-13.898352892,-13.0488750589,60.5565888937,0.2110812874,0.0550148579,0.0019338885,0.0378526312,0.0001430202,0.0003098582,-0.0025733999,-0.0011726005,-0.0833150641,-0.482975154,-4.6081306072,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,1.0508717389,-0.2753011642,-13.5546806239,-12.3896948179,56.9677558022,0.482154411,0.043377232,0.0073247439,0.0264073467,9.55607e-05,0.0001302269,-0.0013905913,-0.000701039,-0.046411533,-0.2782218324,-2.9700000831,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,0.9532233798,-0.2409563945,-14.2028799124,-11.1310279133,58.536123107,0.2708039896,0.0592320014,-0.0442983854,0.0162212975,0.0001811098,0.0001928572,-0.0011704362,-0.0007615373,-0.0452222043,-0.2619136826,-2.7488248601,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,1.0539737868,-0.3167710441,-13.4781581984,-12.270607705,57.7288784748,0.4561915793,0.057401047,-0.0238887517,0.0251728436,0.0001733636,0.0002411759,-0.0015682403,-0.0012259604,-0.0625853147,-0.3442759642,-3.5238289231,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,0.9330473064,-0.2906082101,-13.9171183336,-10.6026855511,56.4597488231,0.056371103,0.0534999758,0.0272200925,0.0364472377,0.000135197,0.000231621,-0.0010550768,-0.0007212158,-0.0503170778,-0.2077028522,-3.0623526416,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,1.0183877998,-0.2656703783,-13.5979722719,-12.154843334,56.642478844,0.448672601,0.0463323447,0.0090223977,0.0279725016,0.0001143343,0.0001651233,-0.0013504019,-0.000835032,-0.0612258205,-0.2464691162,-3.5389557494,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,1.0978214932,-0.2157187597,-14.2080988415,-13.4946458115,63.0007864972,0.5746197864,0.0459436502,0.0148189558,0.0195422634,0.0001309533,0.0001167795,-0.0016586085,-0.0007885446,-0.052325385,-0.2849072618,-3.7016881286,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,1.0348173288,-0.2379486876,-14.1597501754,-12.7639397149,63.9657553132,0.3648208153,0.0646417616,0.0024302034,0.0323470578,0.0002001681,0.0003270957,-0.0021074519,-0.0012033172,-0.0788055371,-0.4193122459,-5.4890588121,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,1.0227834392,-0.2555213159,-14.0927088655,-12.0527468682,60.3503365153,0.4063904246,0.0323258966,0.0040502173,0.0325648621,7.2885e-05,9.85434e-05,-0.0008235377,-0.0005841172,-0.0312120649,-0.1640321923,-2.5715752403,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,0.9882219046,-0.2346930144,-14.134709053,-11.9346315684,60.5328444486,0.1556686019,0.0400334949,-0.002360143,0.0423593369,7.1302e-05,0.0001349438,-0.0012946994,-0.0006890327,-0.0404554727,-0.2303423705,-2.4900654446,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,1.0516084157,-0.2789387136,-14.0558651512,-12.4411620783,60.422057456,0.2791832971,0.0541895503,-0.0241444788,0.0425482433,0.0001377442,0.0002449941,-0.0017893934,-0.0009693051,-0.0532375077,-0.3392881866,-3.6775377002,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,0.9462118824,-0.2000102391,-14.4893972191,-11.7419180361,62.9499660368,0.4473281933,0.0633922838,0.0182997064,0.0264026352,0.0002664882,0.0003023375,-0.0013624834,-0.0012261116,-0.0780147459,-0.2246878901,-5.5867925027,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,0.9382276076,-0.2333735726,-14.2155677619,-11.1257340037,58.1938924791,0.6017941906,0.0369249317,-0.0135291737,0.0189084106,6.50922e-05,7.29892e-05,-0.0008128292,-0.00056989,-0.0341342428,-0.1986445155,-2.5285899467,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,1.0130548394,-0.2684481226,-13.8310164997,-12.1605086581,59.4443317913,0.2852049675,0.0470766896,0.0014578981,0.0371689172,0.000104449,0.0001694252,-0.0010945706,-0.0007291525,-0.0499640164,-0.2397176547,-3.7550204013,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,1.029789522,-0.2101848593,-14.0451241511,-12.9255213968,61.1082245191,0.5645480617,0.0470717641,0.0034503833,0.0219427734,0.0001052936,0.0001346202,-0.0017827679,-0.0007974894,-0.0665490041,-0.3847899667,-3.9337450079,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,1.0327610545,-0.2606209011,-13.6227282744,-12.3609021782,57.6131186982,0.427046151,0.0518628335,0.0260801083,0.0229906298,0.0001451502,0.0001546554,-0.0016120363,-0.0009256069,-0.0737461622,-0.271943952,-4.2095417212,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,0.971563731,-0.1973983733,-14.0763693078,-11.9884082092,60.2935693502,0.5067440426,0.0514009596,-0.0061754507,0.0264741018,0.0001344397,0.000196628,-0.0014800615,-0.0009471697,-0.068283705,-0.2949733706,-4.7247585465,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,1.0035200591,-0.2312473413,-14.0092862208,-12.4122535476,62.2460452234,0.667533594,0.044887991,0.0214759171,0.0132395643,0.0001104587,5.08122e-05,-0.0009706333,-0.00072837,-0.0492653849,-0.1661113835,-3.3140531181,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,0.9895191955,-0.2600878757,-13.9964556875,-11.5738069918,59.826141403,0.1111760112,0.0461628138,-0.0066573019,0.047520653,9.52308e-05,0.0002123459,-0.0011889848,-0.0008718142,-0.0513239893,-0.2937888597,-3.9241261398,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,0.9042452473,-0.2159354551,-14.2383875577,-11.0950058073,59.8760935791,-0.0737693319,0.0416797066,0.0101862602,0.0339966057,0.0001090186,0.0001604501,-0.0008734779,-0.0006440386,-0.0425221904,-0.1601342357,-3.468381913,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,0.9937099526,-0.2607344808,-13.743043624,-11.7502803782,56.968233316,0.5362617214,0.0605599272,-0.0131868948,0.0244622023,0.0001808945,0.0002461351,-0.0016557715,-0.0008810766,-0.0569101965,-0.323762358,-3.8646622084,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,0.9435021296,-0.261172086,-14.0686047154,-11.0002703126,59.1097459653,0.5128894527,0.0506019015,-0.004299993,0.026053627,0.0001220529,0.0001868568,-0.0012850114,-0.0009591293,-0.0626213702,-0.2177442172,-3.1119203061,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,0.9351014311,-0.2417753193,-14.2084669532,-11.1202862198,58.994863616,0.5688210047,0.0489355202,-0.0141156264,0.0275054426,0.0001289239,0.0001721683,-0.0011701298,-0.000700629,-0.0449714275,-0.273574306,-2.6775313772,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,0.9619983862,-0.2303408257,-13.9277956588,-11.6424011398,59.0862902168,0.7003199091,0.0486282789,0.0032978914,0.014550065,0.0001109994,0.0001000229,-0.0011507194,-0.0007727737,-0.0535734807,-0.2256754672,-2.9999047538,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,0.9877369338,-0.2823113634,-13.7800262278,-11.7229208781,59.7919882228,0.3985347848,0.0700719678,0.0412783448,0.0243873325,0.0002534383,0.0003424006,-0.0013533655,-0.0011886975,-0.0740029682,-0.2673968618,-4.6840189553,50,50
1,-0.25,-14,-12,60,0.4,0.05,0,1.0143141535,-0.2584722639,-14.0375886317,-12.0549395196,60.5341884761,0.5299905361,0.0486235409,0.0029817571,0.0186350722,9.7855e-05,0.0001521921,-0.0009896007,-0.0008336175,-0.0551050823,-0.1758176867,-3.5914557874,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,0.9419057676,-0.2622388454,-14.1524528124,-11.1466253979,59.4172963665,0.3479411357,0.0379181216,0.0101277936,0.0253657941,5.45579e-05,8.7933e-05,-0.0007312068,-0.0004803537,-0.0312964768,-0.1548319446,-2.1394248109,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,0.9904640592,-0.2309555104,-13.9474286782,-12.0889520818,59.3579148713,-0.2529888901,0.0511677753,0.0178377078,0.0329081724,0.0001047488,0.0001744219,-0.0008969913,-0.0006350136,-0.0410800315,-0.1990669954,-2.6496056718,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,1.0091337723,-0.2422786711,-14.1397797354,-12.0132313231,59.9708350361,-0.424754078,0.0431021417,-0.0251000256,0.0192455874,8.36174e-05,0.0001136108,-0.0008022509,-0.0005288608,-0.0317757395,-0.2172416275,-2.7608272049,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,0.9934061261,-0.2510875557,-14.0480301545,-11.7841962283,57.7784909666,0.393145104,0.0404015986,0.0046702662,0.024294885,6.51873e-05,9.95913e-05,-0.0009410364,-0.0005222005,-0.03598837,-0.1791624475,-2.3505748699,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,1.0309519904,-0.3010002859,-13.8973781831,-11.8314552397,58.9230424354,0.454897333,0.0454437579,-0.0087975338,0.0221257822,7.88443e-05,0.0001235443,-0.0012980862,-0.0006210253,-0.0384071374,-0.2914523635,-2.8864222584,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,0.9904818514,-0.3001863216,-13.5785840381,-11.3979448758,55.6794104918,0.2953582306,0.070633443,1.78537e-05,0.0309857039,0.0002115085,0.0004126762,-0.0010410721,-0.0010664985,-0.0614702219,-0.2522489409,-4.3786372845,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,0.9630618165,-0.2283529073,-14.1250523738,-11.6618720184,60.3801069847,0.1644518807,0.0710971714,0.0333332642,0.0202080475,0.0002546374,0.0004116111,-0.0010969103,-0.0010804552,-0.0723081575,-0.2147320594,-5.2872135722,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,0.9899996472,-0.2385575439,-13.8053625402,-11.9312351979,57.9017297063,0.5008715131,0.0562270196,0.0067054775,0.0204324318,0.0001272585,0.0001865088,-0.0014633112,-0.0007308361,-0.0478779154,-0.3314668409,-3.9270476958,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,1.0144279494,-0.2218298505,-14.2869806006,-12.5277228561,63.1601443351,0.5031547227,0.0436584989,-0.0105564723,0.0204881189,7.60238e-05,0.0001167859,-0.0009060175,-0.0006005967,-0.0381203584,-0.2170115266,-2.8684148452,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,1.0462641535,-0.3490067972,-13.3340297142,-11.9244768899,56.4052258534,0.2579497047,0.034267683,-0.0154323956,0.035653819,4.49596e-05,9.41668e-05,-0.0005463298,-0.0005678508,-0.0328480937,-0.1275594455,-1.9796538101,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,1.0515045355,-0.1957839018,-14.290356368,-13.2863979189,64.0441303306,0.0472385238,0.044125348,0.0053437349,0.0339009606,7.5179e-05,0.0001653589,-0.0007609479,-0.000791009,-0.0468033544,-0.1725106815,-3.0464937833,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,1.0744763856,-0.2826132289,-13.8943661278,-12.8662562192,61.3832462158,0.5263102528,0.0475586883,0.013273719,0.0189504313,9.98174e-05,0.0001158334,-0.0011037524,-0.0006681689,-0.0443938524,-0.2015357029,-3.5296479736,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,1.0125703149,-0.2629057858,-13.8865899756,-12.072613553,60.4029454455,0.2118471249,0.0536557405,-0.0121519328,0.0349847061,0.0001065184,0.0002026796,-0.0010010784,-0.0007693914,-0.0434326535,-0.2475492171,-2.9914013185,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,0.9961550141,-0.2610418205,-13.8246577981,-12.1320581721,60.3789634812,-0.1097081432,0.0445962672,0.0129188046,0.0321392018,8.14208e-05,0.0001728042,-0.0008297233,-0.0006820043,-0.0469038773,-0.1914957323,-3.5207559113,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,0.9997350247,-0.1953492579,-14.7339346712,-12.519467018,66.3191109042,0.2054078299,0.0452785015,0.0022008338,0.0318865931,8.59885e-05,0.0001481135,-0.0010401615,-0.0006311595,-0.0458692389,-0.2159396703,-3.599807187,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,0.9866493176,-0.2253975839,-14.0094792261,-11.9560855382,59.2556665406,0.4898021431,0.0430419327,-0.0233767703,0.0195026498,7.35277e-05,0.0001260039,-0.0006419547,-0.0006582281,-0.0431065739,-0.156599634,-2.3307345107,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,0.9052786506,-0.1709778155,-14.7655522343,-11.2778152287,63.0068756179,0.3818395546,0.0596673326,-0.0002863003,0.0254251016,0.00013803,0.0002394375,-0.0011348823,-0.0009165934,-0.0688615044,-0.2079188571,-4.4504394808,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,1.0021206831,-0.2233323726,-14.0058529404,-12.3048966459,60.2101658269,0.5472873631,0.0389166553,0.0090943309,0.0174787728,6.06621e-05,7.67951e-05,-0.0008361842,-0.0004721516,-0.0338100446,-0.1584622511,-2.2275963263,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,0.9530356084,-0.2241408404,-14.1317838199,-11.5065189587,59.686894756,0.2767146515,0.0259247723,0.0043934103,0.0321738076,2.5254e-05,4.14113e-05,-0.0004738764,-0.0003844668,-0.0226848189,-0.0811275836,-1.3557104189,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,1.000337886,-0.2237298357,-14.4287128886,-12.2262960102,63.793171613,0.4560910328,0.0427924806,-0.0125344223,0.0234063289,7.47983e-05,0.0001080626,-0.0009217463,-0.0005492802,-0.0358518599,-0.2060369662,-2.9433383028,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,0.9844577242,-0.2264139915,-14.1722234602,-11.9251930144,61.0237443544,0.2191206371,0.0550472074,0.0089867124,0.0285132578,0.0001134019,0.0001870601,-0.0016249227,-0.0007667095,-0.0524744871,-0.2807185542,-3.261884665,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,1.0118678233,-0.231284321,-14.3148119689,-12.2479900022,62.7487380288,0.2866035224,0.0609908198,0.0114828544,0.0279155625,0.0001419834,0.0002573792,-0.0011407644,-0.0009312306,-0.0621635758,-0.2255665697,-3.8782543302,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,0.9868055328,-0.2405819355,-14.1853506013,-11.8686762792,61.6128668577,0.4097100819,0.0335488387,-0.0202547208,0.0268666541,4.52864e-05,8.37173e-05,-0.0007062053,-0.0004880106,-0.0333070036,-0.1599982507,-2.0950327029,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,0.9598882971,-0.2404421035,-14.0823650002,-11.3241903376,57.7605024147,0.6757247994,0.0525031835,-0.0022025178,0.012376594,0.000106803,0.0001301207,-0.0012449313,-0.0007166946,-0.0433523058,-0.2374310739,-2.5790241371,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,0.9829834568,-0.2236548281,-14.2607386349,-11.8425239895,60.4445459866,0.0031264422,0.0406453227,0.0286324162,0.0205966916,7.11743e-05,9.26149e-05,-0.0007278846,-0.0004264378,-0.0250440132,-0.1305211257,-2.1924048343,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,1.0590008926,-0.2930463529,-13.7483334935,-12.4584219466,58.9319492235,0.4206534267,0.0427309461,0.0110272444,0.0225125479,8.33445e-05,0.0001082498,-0.0010053212,-0.0005614226,-0.0357731426,-0.189192078,-2.7900503701,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,0.9923127562,-0.2233379553,-14.3551148956,-12.2145832748,63.0259871273,0.4032468299,0.0533817665,0.0054880087,0.0265353225,0.0001132194,0.0001691034,-0.0010589947,-0.0006466021,-0.043236745,-0.2271185512,-2.9233805266,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,1.0250308328,-0.2506649675,-14.3777557888,-12.2289446147,63.8090694676,0.6117545241,0.051240126,0.0054725598,0.0150993713,0.000119777,0.0001165929,-0.0015396191,-0.000706892,-0.0423103787,-0.2923264117,-3.3692483112,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,1.0575892663,-0.2321561221,-14.1175525598,-13.1784071585,63.6828017101,0.5835532234,0.0522796819,0.0239545549,0.0130711494,0.0001099034,4.06146e-05,-0.0015939617,-0.0006987451,-0.0516220656,-0.2646172259,-3.4823750566,60,60
1,-0.25,-14,-12,60,0.4,0.05,0,1.0192867932,-0.2907265699,-13.6193791894,-11.9752669208,57.9355251168,0.3014420373,0.0480048482,-0.0032670804,0.0236337392,7.2981e-05,0.0001294167,-0.0008015818,-0.0006211136,-0.0431369165,-0.1537741909,-2.3902100239,70,70
