"B","C","D","F","G","ro","sigma","delta","oB","oC","oD","oF","oG","oRo","oSigma","oDelta","min1","min2","min3","Q_1","Q_2","Q_3","Q_4","Q_5"
3,-2,-5,-4,10,0.5126724138,0.0558965517,0.0003798,3.2104293888,-2.1157730768,-4.5279943843,-4.4522578129,8.9704917753,0.678506835,0.0576051603,0.0008854509,0.0077231839,0.0001383152,0.0001573758,-0.0437109382,-0.012002933,-0.0704883873,-0.5853406379,-0.5349602293
3,-2,-5,-4,10,0.5126724138,0.0627586207,0,2.6401351923,-2.0771761212,-4.9451437203,-1.9094553178,8.2973286898,0.6914545313,0.0528245123,-0.032051902,0.0086066597,0.0001134913,0.0001775658,-0.0319521334,-0.011512756,-0.0600519662,-0.3204203251,-0.4447840293
3,-2,-5,-4,10,0.5126724138,0.0627586207,0.0002502,3.157473658,-2.0383883682,-4.8665371355,-4.8864496342,10.4912858274,0.4475827887,0.05323922,-0.0023785221,0.0123122936,8.22725e-05,0.0001402523,-0.0470140909,-0.0104293053,-0.065469778,-0.6746143281,-0.7353165739
3,-2,-5,-4,10,0.5126724138,0.0627586207,0.0002867,3.5073362918,-2.1859189414,-4.6619040715,-5.152516802,9.6551908826,0.4524752691,0.071165472,0.0233846552,0.0116829805,0.0002154348,0.0002743618,-0.0579271252,-0.0175367238,-0.1035259757,-0.6832085734,-1.112563711
3,-2,-5,-4,10,0.5126724138,0.0627586207,0.0003284,3.0965594476,-2.2459203507,-4.4365032187,-3.3446126312,8.4606092051,0.4958075863,0.0608287229,0.0058994821,0.0124307467,0.0001682462,0.0002451918,-0.0353606804,-0.0129015352,-0.0699250637,-0.4218608084,-0.679893366
3,-2,-5,-4,10,0.5126724138,0.0627586207,0.0003798,3.2161445421,-1.7290187491,-5.56772833,-6.4620041655,13.3471590107,0.5603738438,0.0637254488,0.0151313271,0.0098792293,0.0001486972,0.0001627027,-0.0459594757,-0.0131792579,-0.0773455682,-0.7731713682,-1.055233894
3,-2,-5,-4,10,0.5126724138,0.0696206897,0,2.7052981294,-1.8630184221,-5.2343885668,-2.9327165178,9.3733728224,0.7180952618,0.0600285294,-0.0334957684,0.0048895563,3.95502e-05,7.40374e-05,-0.0296378058,-0.0113863968,-0.0681533351,-0.466147344,-0.7977531138
3,-2,-5,-4,10,0.5126724138,0.0696206897,0.0002502,3.1320679792,-2.0791808277,-4.9177069001,-4.0961894101,9.7608101956,0.4236410833,0.0931200706,-0.0044135376,0.0119950623,0.0001898497,0.0003404969,-0.1060822924,-0.0217202355,-0.1504759449,-1.314599539,-1.2885042684
3,-2,-5,-4,10,0.5126724138,0.0696206897,0.0002867,2.6200835499,-1.6207743511,-6.1370130051,-3.9566357193,12.3127102696,0.5668264415,0.0960776879,0.0228813056,0.0093956446,0.0003206708,0.0003833165,-0.0375656195,-0.015394328,-0.1006020954,-0.6236061312,-1.4336510109
3,-2,-5,-4,10,0.5126724138,0.0696206897,0.0003284,2.5976247843,-1.879571876,-5.2662854668,-2.9265006936,9.4428386679,0.5016817906,0.0494398942,-0.0349901497,0.0130885823,6.65343e-05,0.0001654906,-0.0198436424,-0.0087648266,-0.0514895546,-0.3200529514,-0.4060977387
3,-2,-5,-4,10,0.5126724138,0.0696206897,0.0003798,2.5467070489,-1.8998456988,-5.1265511709,-2.7151249267,9.4868889936,0.3755550114,0.0745960226,-0.0262559294,0.0060943041,7.89415e-05,4.24667e-05,-0.0381315765,-0.0104439662,-0.0779949958,-0.5796964062,-0.8792130877
3,-2,-5,-4,10,0.5126724138,0.0764827586,0,2.982628562,-2.101666096,-4.5514503655,-3.8775268066,9.0879930686,0.4876052606,0.0835793677,0.0146632665,0.0138806321,0.0004398906,0.0005000973,-0.0580985847,-0.0199005524,-0.1204409699,-0.7263200402,-1.2816664573
3,-2,-5,-4,10,0.5126724138,0.0764827586,0.0002502,2.7728458059,-1.7023148424,-5.5249865377,-4.5976078407,11.2105393064,0.3178937062,0.1180363588,0.0628725465,0.009375977,0.0004900213,0.0005894573,-0.0387671222,-0.0184271597,-0.1047833523,-0.6637533654,-1.5393387268
3,-2,-5,-4,10,0.5126724138,0.0764827586,0.0002867,3.2391840895,-2.1863308071,-4.7751615117,-3.7030143295,8.3419803942,0.4224538472,0.0753379217,0.0029471599,0.0140341901,0.0002915475,0.000441082,-0.0772029985,-0.0206486603,-0.1144405238,-0.680124152,-1.0106453728
3,-2,-5,-4,10,0.5126724138,0.0764827586,0.0003284,2.9681111732,-1.8724967221,-5.2481825479,-4.240344667,10.4117419031,0.6242841732,0.0916948909,0.036913807,0.007732158,0.0002778662,0.0001470633,-0.0461128986,-0.0217544687,-0.0964563535,-0.5559611568,-1.1070172218
3,-2,-5,-4,10,0.5126724138,0.0764827586,0.0003798,3.0622044466,-2.2301526378,-4.2008277791,-3.5737629784,7.779092193,0.5087997787,0.0608191119,0.000954412,0.0135420614,0.0001845272,0.0002403174,-0.0385641201,-0.0122022009,-0.069726625,-0.4368990472,-0.564801907
3,-2,-5,-4,10,0.5126724138,0.0833448276,0,3.0163302283,-1.9465957965,-4.9619183133,-4.6097374401,10.623594506,0.5356774084,0.0890650488,-0.0165110936,0.0132816373,0.0006817525,0.0007561034,-0.0406582198,-0.0128784251,-0.0763609369,-0.5703390832,-0.9561085093
3,-2,-5,-4,10,0.5126724138,0.0833448276,0.0002502,2.9066060368,-2.3034775982,-4.6709477242,-1.5782648597,7.1822564394,0.622133785,0.0591181363,-0.0566858641,0.0096916846,7.81588e-05,0.0001404876,-0.0550033451,-0.0147046514,-0.0958022129,-0.514142002,-0.5409873565
3,-2,-5,-4,10,0.5126724138,0.0833448276,0.0002867,3.0462241277,-1.8311950709,-5.4823211401,-4.8602699403,11.6963659058,0.592860418,0.0947467569,0.0118425104,0.0098666738,0.000378552,0.0004545419,-0.0588559563,-0.0217632101,-0.111120611,-0.8204061666,-1.5521912299
3,-2,-5,-4,10,0.5126724138,0.0833448276,0.0003284,3.3299065506,-2.4246991016,-4.0549769087,-3.1606293822,6.9934038449,0.5956133358,0.0518757955,-0.0469198532,0.0131245994,0.0001048323,0.0002024148,-0.0730679634,-0.0242723439,-0.1618942689,-0.6208444599,-1.218311483
3,-2,-5,-4,10,0.5126724138,0.0833448276,0.0003798,3.2799788286,-1.9964550323,-5.3123019182,-5.1406784239,12.0493565061,0.5707788134,0.0576772135,0.008436188,0.009522378,0.0001081497,0.0001530623,-0.0539164036,-0.0130857849,-0.0712654788,-0.6843750082,-0.8996430627
3,-2,-5,-4,10,0.5126724138,0.0902068966,0,3.0752234375,-2.1724049529,-4.798101136,-3.3634667467,9.4386655182,0.2789687443,0.0901655403,-0.0205537989,0.014798664,0.0001627476,0.0002813071,-0.0696791391,-0.0166476729,-0.1001568594,-0.8686578455,-0.9511432263
3,-2,-5,-4,10,0.5126724138,0.0902068966,0.0002502,6.1242524498,-2.3392229234,-4.6459410265,-16.8877214396,23.8038139302,0.1206028223,0.6952508503,0.2417963075,0.0072481492,0.0035141825,0.0046748917,-0.6242432596,-0.1177890738,-0.9166540251,-7.4202344683,-7.8984059583
3,-2,-5,-4,10,0.5126724138,0.0902068966,0.0002867,1.611102818,-1.860309952,-5.0101272445,1.2182227191,6.3350155074,0.8074474949,0.1213002166,-0.0638621424,0.0043617856,0.0002356844,0.0001614563,-0.0163074671,-0.0093041953,-0.0717379159,-0.2598262679,-0.7139399662
3,-2,-5,-4,10,0.5126724138,0.0902068966,0.0003284,2.4756702732,-1.9808152227,-5.0243887978,-1.9400017955,8.442474787,0.5292026622,0.1009371835,-0.008216417,0.0130143789,0.0003754108,0.0005401405,-0.034022766,-0.0163453928,-0.1119580188,-0.4258807095,-1.0828896726
3,-2,-5,-4,10,0.5126724138,0.0902068966,0.0003798,2.7119256876,-2.1554344373,-4.544871907,-2.4315920481,8.5272099008,0.6864028444,0.0755213648,0.0160979752,0.0074409063,0.0002252848,0.0001714255,-0.0371283465,-0.0129194233,-0.0840180863,-0.406334047,-0.608002879
3,-2,-5,-4,10,0.5126724138,0.0970689655,0,3.1161257026,-1.8728638833,-5.0774789116,-5.0277801038,9.9548329826,0.4062098346,0.0933341995,0.0267686782,0.0124934086,0.0003872106,0.0005243016,-0.0711353539,-0.0231096947,-0.146440772,-0.8178323748,-1.6446068229
3,-2,-5,-4,10,0.5126724138,0.0970689655,0.0002502,2.5998567626,-1.9600772281,-5.1697234712,-2.2064508369,8.4789649514,0.4816854338,0.1142583443,0.0343902,0.0112514025,0.0005780762,0.0006540226,-0.0479750371,-0.0198468045,-0.1038128416,-0.5546234102,-0.9155516986
3,-2,-5,-4,10,0.5126724138,0.0970689655,0.0002867,2.7158360515,-2.1161392018,-4.8738535736,-1.6199947657,7.427244371,0.3410566116,0.0833601987,-0.0377993199,0.0161383028,0.0002394972,0.0005745647,-0.045414173,-0.0169040438,-0.0919326994,-0.4924502622,-0.6378303403
3,-2,-5,-4,10,0.5126724138,0.0970689655,0.0003284,3.7908863891,-2.2534814557,-4.5270504103,-6.5272869458,11.4701001095,0.5767863957,0.056203884,-0.0256389555,0.0128117495,0.0001640039,0.0003225382,-0.0640909232,-0.0179751011,-0.1175924208,-0.8693172288,-1.2917519911
3,-2,-5,-4,10,0.5126724138,0.0970689655,0.0003798,3.2604573791,-2.3321420052,-3.8991325339,-4.5558102397,8.8614969583,0.3980522916,0.0628833613,-0.0407431785,0.0167950719,9.67227e-05,0.0001759988,-0.0486771298,-0.0150395194,-0.0847122622,-0.6040518592,-0.5645096745
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.5126724138,0.1039310345,0.02525,2.9776643311,-2.188309628,-4.6591803319,-2.6962285807,7.9588294243,0.4736551974,0.0977313864,0.0332731903,0.0106487409,0.000326855,0.0004743307,-0.0473972037,-0.01775875,-0.0972492766,-0.5184010773,-0.891835633
3,-2,-5,-4,10,0.5126724138,0.1039310345,0.02867,3.2880690564,-2.0666863034,-4.5838375657,-5.0998053772,9.5671033806,0.5649074897,0.1033320749,0.0308205253,0.0099977367,0.0004303107,0.0003495551,-0.0728937787,-0.0205912985,-0.1133065915,-0.8821896348,-1.1903943824
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.5126724138,0.1039310345,0.03798,2.7905761399,-1.7970065948,-5.3775824717,-4.179889238,10.0131708022,0.544866193,0.1205516335,0.053369503,0.009466498,0.0005436493,0.0004135961,-0.0634167282,-0.0192678112,-0.1230607702,-0.8329081996,-1.6850673998
3,-2,-5,-4,10,0.5126724138,0.1107931034,0,3.9615450683,-2.5449260403,-4.3991608093,-4.39197624,8.453274333,0.4930467975,0.0565602117,-0.0736127782,0.0280448713,0.0003506741,0.0009383142,-0.0924029886,-0.0259226306,-0.1409856515,-0.9104704562,-1.1475109377
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.5126724138,0.1107931034,0.02867,2.5215469276,-2.1214766652,-4.6087836209,-1.3163033164,7.0280199183,0.4494892113,0.0484000446,-0.0386465601,0.0139299675,5.49136e-05,5.09753e-05,-0.0215488379,-0.0063365895,-0.0399886156,-0.2617086965,-0.2071360512
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.5126724138,0.1107931034,0.03798,2.9231985912,-1.7951092018,-5.9614888517,-3.6724989122,11.1453110178,0.4828537373,0.0730595269,0.0134853522,0.0113028104,0.0001978864,0.000246778,-0.0444828521,-0.0166700202,-0.0763485004,-0.4740871667,-0.8570855744
3,-2,-5,-4,10,0.5126724138,0.1176551724,0,1.7038609942,-2.0336023448,-4.8862021318,1.8299695326,5.8129337033,0.9060683179,0.0382124597,-0.1634856189,0.0032273626,5.6372e-05,0.0003749732,-0.0389561525,-0.0122112418,-0.0792368026,-0.3140780032,-0.8880798756
3,-2,-5,-4,10,0.5126724138,0.1176551724,0.02525,2.8764104844,-2.6321187938,-3.5017727757,-1.0077243191,5.849838129,0.8954478875,0.0603573385,-0.0614548421,0.0024863279,0.0001335131,0.0002289757,-0.0449677307,-0.012222917,-0.0726340459,-0.4712686617,-0.1881437956
3,-2,-5,-4,10,0.5126724138,0.1176551724,0.02867,2.6725283111,-2.3544639602,-3.9425770894,-1.3389199715,5.1338132695,0.7181732413,0.1291682536,0.0060989891,0.0072097503,0.0008247663,0.0006577755,-0.0505430093,-0.0191039649,-0.1538783385,-0.5167021495,-1.0211056615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.5126724138,0.1176551724,0.03798,3.0030962575,-2.1413728563,-5.3577524522,-2.4226344565,10.1089442968,1.2327867057,0.1346430194,0.0247951624,1.4e-09,0.0005270145,8.40166e-05,-0.087981271,-0.0333202191,-0.1933141627,-0.8295822415,-1.8669516756
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.5126724138,0.1245172414,0.02867,1.5818010862,-1.8415031953,-5.6398599092,2.0128238989,7.7984560796,-0.0059886492,0.1303109271,-0.1132086885,0.0327390803,0.0004751282,0.000688985,-0.0220063753,-0.0121154807,-0.089117671,-0.1902084706,-0.5229881978
3,-2,-5,-4,10,0.5126724138,0.1245172414,0.03284,3.1702138007,-1.7848117952,-5.4992433432,-5.6912612207,12.2131449814,0.4972613179,0.1164918781,0.0455078824,0.0104742805,0.0005535811,0.000541339,-0.067982281,-0.0242512723,-0.1464029368,-1.031018464,-2.1641760943
3,-2,-5,-4,10,0.5126724138,0.1245172414,0.03798,3.4507458179,-2.2016582151,-4.0509025641,-5.8843315403,8.7904526749,0.4822194056,0.1052288952,0.0281327534,0.0119192581,0.0005436933,0.0007470048,-0.099624029,-0.0249243056,-0.1529929089,-1.267253561,-1.6788209642
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.5126724138,0.1313793103,0.02525,1.8128929995,-1.9152109247,-4.9630200948,0.5753935398,6.0117712412,0.9159377052,0.0651823703,-0.087709644,0.0015600476,4.82637e-05,0.0001947228,-0.0194925741,-0.0046526193,-0.0315355405,-0.1977080349,-0.0545077612
3,-2,-5,-4,10,0.5126724138,0.1313793103,0.02867,1.9285945646,-1.7496778422,-5.5165292618,-0.3392534798,8.9555268914,1.0893558299,0.1105029774,-0.0252486823,7.2811e-06,0.0003941151,0.000285253,-0.0239251945,-0.0152250545,-0.0896708569,-0.3332041012,-0.7724592003
3,-2,-5,-4,10,0.5126724138,0.1313793103,0.03284,2.9868507291,-2.0051991635,-5.1248946616,-3.7494796313,9.596941149,0.3665983382,0.1302773702,0.0225578002,0.0136036113,0.0007717356,0.0010551644,-0.0764867793,-0.0215861138,-0.1126802153,-0.9590686865,-1.2596486388
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.5126724138,0.1382413793,0,3.1823792617,-2.4287604373,-3.8774958074,-3.5591997685,7.2427920364,0.6356688684,0.0783910232,-0.0293117112,0.0155203631,0.0006428405,0.0008920089,-0.0582501741,-0.0228463638,-0.1577849038,-0.8845121512,-1.6723952543
3,-2,-5,-4,10,0.5126724138,0.1382413793,0.02525,2.363021439,-2.0413994001,-5.2093218235,-0.8003921882,8.2511845618,0.5111734286,0.109977494,-0.040540772,0.0111897307,0.0004414109,0.0007197075,-0.0344489798,-0.0130682423,-0.0794246006,-0.4504624922,-0.7473950974
3,-2,-5,-4,10,0.5126724138,0.1382413793,0.02867,15.0307171306,-14.7147891021,17.6263050139,11.2039111178,-49.2603819489,1.0892019898,0.8341253231,0.0146630842,6.6406e-06,0.2412447103,0.0747636557,-1.2889720142,-0.563543182,-3.5684823781,-15.9718860435,-23.3199922638
3,-2,-5,-4,10,0.5126724138,0.1382413793,0.03284,1.9645969966,-2.1205183951,-4.726691267,1.0336444032,6.505884206,0.8752080278,0.0764010169,-0.0441026642,0.0033058589,0.0004286844,0.0004584145,-0.0242379262,-0.0102253378,-0.0621202826,-0.20411455,-0.34096319
3,-2,-5,-4,10,0.5126724138,0.1382413793,0.03798,2.1640254115,-2.1033832303,-4.8701805006,0.2098554155,6.6761862261,0.2948275523,0.1075200626,-0.0224262094,0.0154890796,0.0002539243,0.0003075656,-0.0407891098,-0.0171181213,-0.0849615696,-0.4263151119,-0.5423794205
3,-2,-5,-4,10,0.5126724138,0.1451034483,0,2.257413996,-2.2075222659,-4.2962359634,-0.0003803819,5.7625775576,1.0256046685,0.0950047013,-0.0555371645,3.30488e-05,0.0003635142,0.0003607771,-0.0295539927,-0.0103252121,-0.0680590932,-0.3276903554,-0.4333022029
3,-2,-5,-4,10,0.5126724138,0.1451034483,0.02525,1.7065908602,-2.1619649566,-5.0915887349,2.929267787,6.1294894284,0.9569748782,0.0605774793,-0.0843777946,0.0017822874,0.0005801644,0.0007582878,-0.0130803669,-0.008188324,-0.0461170391,-0.0998310595,-0.3512019475
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.5126724138,0.1451034483,0.03284,1.2403813295,-1.7401016088,-5.6398026953,2.6407619768,8.0202475639,0.9176996556,0.1114223141,-0.0515674221,0.0020934469,0.0003960106,0.0001906663,-0.0121341631,-0.0088074729,-0.0617158532,-0.1184382844,-0.3901117357
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.5126724138,0.1519655172,0.02525,3.7805501721,-2.2485178518,-4.9182116803,-5.9826824089,10.1548670856,0.4142897284,0.1475100944,0.0248135499,0.0130850179,0.0011636162,0.0021020189,-0.1437411832,-0.0460044296,-0.2305606423,-1.8852341711,-2.6612529214
3,-2,-5,-4,10,0.5126724138,0.1519655172,0.02867,2.6039152694,-1.7011457736,-5.6976447204,-3.2457492123,9.8012579585,0.5352192896,0.1803433465,0.0353104265,0.0117064812,0.0015183375,0.0016200345,-0.0755998697,-0.0294983966,-0.1669142834,-0.9787183011,-2.0731865238
3,-2,-5,-4,10,0.5126724138,0.1519655172,0.03284,0.9499342652,-1.7455305962,-5.8867197388,4.4214666135,7.5675860906,0.9841517339,0.0487787028,-0.1519991674,0.0010804349,0.0004544308,0.0011742903,-0.0114327567,-0.0083735023,-0.072186369,-0.111114614,-0.4294890207
3,-2,-5,-4,10,0.5126724138,0.1519655172,0.03798,2.0211744376,-1.8481429419,-5.6613603008,-0.3551948881,10.7983024961,0.9419222212,0.0713861903,-0.0906874722,0.0019123921,0.0004303107,0.0006575812,-0.0177361943,-0.0108929957,-0.0880575677,-0.2240766211,-1.2172481121
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.5126724138,0.1588275862,0.02525,2.9975173571,-2.3016439026,-4.4143934269,-2.5388848216,7.5793176069,0.5716548483,0.1217100946,-0.0172385388,0.0126134093,0.0008695851,0.001162613,-0.0762242266,-0.0307695146,-0.1399694239,-0.8049567269,-1.1356835578
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.5126724138,0.1588275862,0.03284,2.6252163708,-2.0260071297,-4.7886325388,-2.0403666357,7.6247164389,0.4874689642,0.0857454976,-0.0136087489,0.0156020354,0.00041687,0.000600424,-0.0389431279,-0.0125865117,-0.0788504946,-0.55923666,-0.7430512873
3,-2,-5,-4,10,0.5126724138,0.1588275862,0.03798,3.6239349061,-1.3163352649,-6.2575887129,-9.8452708399,16.8332987222,0.2864771804,0.2010675709,0.116994981,0.0093501539,0.0011502902,0.0015979419,-0.1680436625,-0.0502787477,-0.2968597315,-3.3430487987,-6.5361363834
3,-2,-5,-4,10,0.5126724138,0.1656896552,0,2.3383791392,-2.2331185426,-4.2821128433,-0.0856572077,4.8568125122,0.839373345,0.1624390574,-0.0608017761,0.0025546185,0.0005674803,0.0009696816,-0.0961696438,-0.0498957415,-0.3740026587,-1.0445883831,-4.4068847687
3,-2,-5,-4,10,0.5126724138,0.1656896552,0.02525,1.196371229,-1.7468692485,-5.3454702862,2.6435142131,6.6017864209,0.9459817107,0.1090158632,-0.1040143815,0.0029721603,0.0018586314,0.0009993957,-0.0151488844,-0.0093388463,-0.060978533,-0.0699620945,-0.2952590759
3,-2,-5,-4,10,0.5126724138,0.1656896552,0.02867,2.6159326089,-2.0746161309,-4.8736779978,-1.5116616746,7.9947699443,0.9773038189,0.0369821341,-0.0648331653,0.0016350392,0.0001164781,0.0002414603,-0.0213802631,-0.0191029912,-0.0864736038,-0.5865440571,-0.8609486273
3,-2,-5,-4,10,0.5126724138,0.1656896552,0.03284,2.9755384498,-2.2584236704,-4.4070007599,-2.5548263655,8.0038330926,0.2378654994,0.1691981728,-0.0338212887,0.017091743,0.000948665,0.0018338708,-0.0974709044,-0.0351760369,-0.2110538255,-1.1080856714,-1.8340024462
3,-2,-5,-4,10,0.5126724138,0.1656896552,0.03798,2.2745428979,-1.8201454464,-5.2849337916,-2.1555021816,8.6255201907,0.3326843239,0.1568006069,-0.0002208686,0.0157843766,0.0009739648,0.0014839001,-0.044364783,-0.0161086803,-0.1111345693,-0.6535267801,-1.0775285715
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.5126724138,0.1725517241,0.02525,2.518173581,-1.7326315447,-5.4424820579,-3.1680694431,9.6851373539,0.4226046457,0.2326926956,0.0750647021,0.0117045752,0.0018864091,0.002791027,-0.0653578678,-0.0321178044,-0.1848330384,-1.2206491702,-2.4982247369
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.5126724138,0.1794137931,0,3.6389247893,-2.2253592988,-4.9848121686,-3.8840499361,8.6672670834,0.2664143352,0.1873790208,0.0562453093,0.0125778543,0.0013775639,0.0024140589,-0.2082630898,-0.0476449072,-0.1966907317,-1.990553956,-2.362632599
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.5126724138,0.1794137931,0.02867,2.1495236882,-2.4312711596,-4.465601342,2.9183054578,3.2993274849,-0.9714926923,0.0542993472,-0.2492639307,0.000121026,0.00031869,0.0008676141,-0.0536469743,-0.0359178106,-0.1827363996,-0.2917973788,-0.9499231414
3,-2,-5,-4,10,0.5126724138,0.1794137931,0.03284,2.9667050599,-2.3923483094,-4.1712630554,-2.1853623051,6.4061684382,0.6761268396,0.1076963046,-0.0637314028,0.01175675,0.000645926,0.001104258,-0.0806610909,-0.0249244991,-0.1688406324,-0.8020058341,-0.9807741036
3,-2,-5,-4,10,0.5126724138,0.1794137931,0.03798,3.7821827349,0.8123426532,-11.0769962866,-22.0094546882,46.0720435923,0.1404929865,1.0068115558,1.0356573505,0.0101058532,0.0264295478,0.0305182909,-0.5856748196,-0.1656330105,-1.2180607932,-18.8377456298,-53.996558581
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.5126724138,0.1862758621,0.02525,2.7843835967,-2.0782120179,-4.4414693572,-3.3418008976,7.8012156414,0.4911091421,0.1894632239,-0.0128953025,0.0134137384,0.0018096684,0.0024091364,-0.0842479341,-0.0320115834,-0.2274074908,-1.1368882816,-2.3447735385
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.5126724138,0.1862758621,0.03798,2.9083140892,-2.4440218787,-4.0815922906,-1.3315277717,6.1087130326,1.269445439,0.1135721891,-0.0963309279,1e-10,0.0004189578,0.0004761289,-0.0611408667,-0.0190415612,-0.106555629,-0.8743873367,-0.6673741599
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.5126724138,0.193137931,0.03284,1.4718572102,-1.6587116218,-4.9745620223,0.2925637195,7.0806020938,0.6586319464,0.131573453,-0.0788156196,0.0098392255,0.0003872013,0.0002114973,-0.0192831637,-0.0121484505,-0.0900574581,-0.2238095522,-0.5878936363
3,-2,-5,-4,10,0.5126724138,0.193137931,0.03798,1.1162867799,-1.4245547826,-6.1639866643,1.711873615,8.9218450009,0.8224366394,0.1926173668,-0.0327599887,0.003646917,0.0014110553,0.0013909037,-0.016046223,-0.0135572108,-0.0796125613,-0.2722313025,-0.9017674454
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.5126724138,0.2,0.02525,0.3555796785,-1.747853234,-5.5889342688,6.5815421825,5.0547221509,1.0013830456,0.037010525,-0.219606701,0.0020232618,0.0011047673,0.0020702857,0.0170558279,-0.0101245747,-0.0772494197,0.0900390523,-0.6128368965
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2,-5,-4,10,0.5126724138,0.2,0.03798,1.5195433649,-1.8483411072,-5.253259249,1.6797347748,7.0291265746,0.8460850232,0.1151649689,-0.0348589631,0.0029500778,0.0004235808,0.0005010519,-0.0133861068,-0.0086714049,-0.0684334221,-0.2191712346,-0.519822896
3,-2,-5,-4,10,0.5168965517,0.001,0,3.0130059115,-2.0215034342,-5.0009457211,-3.8832897429,9.9682738213,0.6674540118,0.0007215461,6.84331e-05,0.007640368,1.74e-08,1.59e-08,-0.0006204515,-0.0001822325,-0.0009670308,-0.0058296115,-0.0086611787
3,-2,-5,-4,10,0.5168965517,0.001,0.0002502,2.982875584,-1.9995956541,-4.9674012589,-3.9514379933,9.8212726865,0.6137548581,0.0008622124,-0.0003422374,0.0106661735,2.79e-08,4.99e-08,-0.0007936531,-0.0002311867,-0.0015919533,-0.0087792544,-0.0111867724
3,-2,-5,-4,10,0.5168965517,0.001,0.0002867,2.9762569236,-1.9605657913,-5.0874971755,-4.0707693305,10.24523702,0.652525123,0.0007560258,-3.06868e-05,0.0087721524,2.25e-08,2.8e-08,-0.0005336093,-0.0001491964,-0.0008374233,-0.0068142396,-0.0086263153
3,-2,-5,-4,10,0.5168965517,0.001,0.0003284,2.9792351078,-1.9926708474,-5.0209558582,-3.8962787702,9.9629040841,0.6224204621,0.0007353354,-0.0003358849,0.0081814588,1.24e-08,1.67e-08,-0.0007084203,-0.0001658261,-0.0008454406,-0.0081302849,-0.0081556431
3,-2,-5,-4,10,0.5168965517,0.001,0.0003798,2.9759961063,-1.988039447,-5.0043456913,-3.9717309076,9.9381229558,0.3367108542,0.0011419761,0.0006976837,0.0072659188,3.37e-08,2.69e-08,-0.0004989027,-0.00019152,-0.0011336231,-0.0058672722,-0.0142631894
