"","oB","oC","oD","oF","oG","oRo","oSigma","oDelta","odhad"
"209",2.85054899659056,-2.02108197019274,-4.97712706914677,-3.21945274060197,9.71468549810403,0.754978747578544,0.00501706252636476,0.00136327702560373,7
"210",2.85054889783713,-2.02108198511413,-4.97712707057194,-3.21945222655789,9.7146852238791,0.754978661487519,0.00501706531627522,0.00136328018356525,7
"211",2.72282548869447,-1.89375880344927,-5.20563035721202,-3.22329033161572,9.83793448066218,0.00866246766985026,0.0117265682382271,-0.000416038862433007,8
"212",2.92385496746683,-1.98077495572362,-5.00028236088793,-3.66325339214784,9.50356336199756,0.765322493853638,0.0108175188337454,-6.52992292339422e-05,8
"213",2.90169109025511,-1.95712621038003,-5.05721118949808,-3.71513313749053,9.70186744012232,0.788848125257208,0.003668237144189,-0.000386995624916058,8
"214",2.89349147807699,-1.95416136158529,-5.06474453770688,-3.69389926297884,9.70699324593788,0.820025676290617,0.00370327962954186,-0.000340152734797718,8
"215",2.88897924536583,-1.95183307603245,-5.07120816424528,-3.6861620295153,9.72200383941104,0.807972706766878,0.00373814196865059,-0.00031706356661929,8
"216",2.88800083118216,-1.95062287726331,-5.07337243630852,-3.6873282207307,9.7276369491121,0.810957249968221,0.0037335175125753,-0.000318077542235584,8
"217",2.88807880956615,-1.95081801884615,-5.07299923892041,-3.68687837950637,9.7265234034003,0.810031770283777,0.00373582691364089,-0.000316093126363846,8
"218",2.88796968390939,-1.95069023324536,-5.07324270018692,-3.68697583307125,9.72716101105344,0.810299499033612,0.00373544453017384,-0.000316425059721617,8
"219",2.88798511080506,-1.95071595919151,-5.07319085642383,-3.68693391218458,9.72701061975203,0.810218348047171,0.00373565348057558,-0.000316229084982536,8
"220",2.88797499982921,-1.95070391875802,-5.0732143925774,-3.68694363211378,9.72707330841027,0.810242276888311,0.00373561369953567,-0.000316269146178309,8
"221",2.88797669342469,-1.95070655430169,-5.0732090397294,-3.6869396964411,9.72705788397621,0.810235036856778,0.00373563240975905,-0.000316250798574939,8
"222",2.88797580485406,-1.95070546885092,-5.07321118475918,-3.68694065548168,9.72706367044112,0.810237186154311,0.00373562842268776,-0.000316254944485151,8
"223",2.88797597338039,-1.95070572260345,-5.07321066885603,-3.68694029398829,9.72706219106597,0.81023653626308,0.00373563009264222,-0.000316253270495226,8
"224",2.88797589595292,-1.9507056258731,-5.07321086111669,-3.68694038584366,9.72706271442991,0.810236729886777,0.00373562970774142,-0.000316253674051501,8
"225",2.88797591214867,-1.95070564971118,-5.07321081269155,-3.68694035308117,9.72706257618112,0.810236671386659,0.00373562985647501,-0.000316253523184337,8
"226",2.88797590538228,-1.95070564110537,-5.0732108298574,-3.6869403616948,9.72706262321336,0.810236688855597,0.00373562982015622,-0.000316253561318877,8
"227",2.88797590691117,-1.95070564331682,-5.07321082537083,-3.68694035874444,9.72706261045469,0.810236683582169,0.00373562983339893,-0.000316253547791438,8
"228",2.88797590631678,-1.95070564255023,-5.07321082690361,-3.68694035954171,9.72706261467425,0.810236685159368,0.00373562983001884,-0.000316253551337845,8
"229",2.88797590645949,-1.95070564275385,-5.07321082649105,-3.68694035927668,9.72706261350493,0.810236684683633,0.00373562983119914,-0.000316253550126658,8
"230",2.88797590640701,-1.95070564268542,-5.0732108266281,-3.68694035934989,9.72706261388354,0.810236684826078,0.00373562983088728,-0.000316253550453456,8
"231",2.88797590642023,-1.95070564270408,-5.07321082659034,-3.6869403593261,9.72706261377682,0.810236684783145,0.0037356298309926,-0.000316253550345033,8
"232",2.88797590641558,-1.95070564269796,-5.07321082660261,-3.68694035933278,9.72706261381081,0.810236684796011,0.00373562983096401,-0.000316253550374969,8
"233",2.88797590641679,-1.95070564269966,-5.07321082659917,-3.68694035933065,9.7270626138011,0.810236684792133,0.00373562983097345,-0.000316253550365202,8
"234",2.88797590641638,-1.95070564269911,-5.07321082660027,-3.68694035933126,9.72706261380416,0.810236684793296,0.00373562983097087,-0.000316253550367955,8
"235",2.88797590641649,-1.95070564269927,-5.07321082659996,-3.68694035933107,9.72706261380327,0.810236684792948,0.00373562983097166,-0.000316253550367092,8
"236",2.88797590641645,-1.95070564269922,-5.07321082660005,-3.68694035933112,9.72706261380355,0.810236684793051,0.00373562983097143,-0.000316253550367344,8
"237",2.88797590641647,-1.95070564269923,-5.07321082660003,-3.6869403593311,9.72706261380347,0.810236684793021,0.00373562983097149,-0.000316253550367285,8
"238",2.88797590641646,-1.95070564269923,-5.07321082660004,-3.68694035933111,9.72706261380349,0.810236684793031,0.00373562983097146,-0.000316253550367308,8
"239",2.88797590641646,-1.95070564269923,-5.07321082660003,-3.68694035933111,9.72706261380348,0.810236684793026,0.00373562983097147,-0.000316253550367298,8
"240",2.88797590641646,-1.95070564269923,-5.07321082660003,-3.68694035933111,9.72706261380349,0.810236684793027,0.00373562983097147,-0.0003162535503673,8
"241",2.94701475649248,-1.92449783551855,-5.13134229240413,-4.2171979955762,10.6505062885057,0.0138442980237649,0.0204396211278952,0.0100084221989985,9
"242",2.9941424748424,-1.96951461648832,-4.96951293399239,-4.22641633380727,10.0872720422232,0.459129289852135,0.0171860925941573,0.00884843202967479,9
"243",3.09031661274043,-2.00583727079443,-4.91576972522019,-4.49538600956816,10.2227693653185,0.700752442889303,0.00518522207929478,-0.000436987847973875,9
"244",3.0884254838295,-2.00923249535943,-4.90218038632983,-4.46961897992145,10.1526119612785,0.933102449319697,0.00458683497789839,0.000936415167504103,9
"245",3.14494266024574,-1.99929534230448,-4.95561338505832,-4.76729757182211,10.5748316321731,0.878433647397613,0.0046330934358629,0.00102648877789606,9
"246",3.13562896685245,-1.99097055441817,-4.9736603620839,-4.76274701516924,10.611466662887,0.835049722642187,0.00468134955733554,0.00117251219605959,9
"247",3.12897817396314,-1.99061050871568,-4.97125107386522,-4.73432595303858,10.5766417913433,0.825328670309615,0.00468232884381336,0.00119919228599124,9
"248",3.12809783240429,-1.99170446290199,-4.96764399098036,-4.72531138353495,10.5583419415788,0.825781466404324,0.00468122791135486,0.00119794060400222,9
"249",3.1285895193386,-1.99205161552505,-4.96687065246065,-4.72590680713671,10.5568861730246,0.825668634160006,0.00468136392036282,0.00119775978360081,9
"250",3.12857545044199,-1.9920681036004,-4.96680640240601,-4.72577465827599,10.5565779539668,0.825683490285626,0.00468124790604708,0.00119782155184131,9
"251",3.12859477680576,-1.99208132152451,-4.96677715795826,-4.72580240113246,10.5565308138323,0.82568155102579,0.00468121730816971,0.00119776791315991,9
"252",3.12859450303293,-1.99208198964066,-4.96677490717185,-4.72579853472639,10.5565213044846,0.82568211350115,0.00468122761328297,0.00119778372782488,9
"253",3.12859515576942,-1.99208240548668,-4.96677401270271,-4.7257996733165,10.5565202318412,0.825682072227145,0.00468122400945781,0.00119777884836728,9
"254",3.12859515218551,-1.99208244735218,-4.96677389351422,-4.72579948719752,10.5565197732621,0.825682094244574,0.00468122507954287,0.00119778014145146,9
"255",3.12859517349743,-1.99208245925068,-4.96677386945916,-4.72579953429072,10.5565197643888,0.825682093750571,0.00468122480615429,0.00119777979886105,9
"256",3.12859517384693,-1.99208246188057,-4.96677386259326,-4.72579952483941,10.5565197397,0.825682094566176,0.00468122488033739,0.00119777988447259,9
"257",3.1285951745047,-1.99208246214657,-4.96677386214509,-4.72579952686207,10.5565197408666,0.825682094599059,0.00468122486246271,0.00119777986290679,9
"258",3.12859517455077,-1.99208246230497,-4.96677386174941,-4.72579952638958,10.5565197395149,0.82568209462711,0.00468122486705802,0.00119777986812639,9
"259",3.12859517456843,-1.99208246230525,-4.96677386175654,-4.7257995264813,10.5565197396378,0.825682094630933,0.00468122486597101,0.0011977798668441,9
"260",3.12859517457212,-1.99208246231443,-4.96677386173412,-4.72579952645781,10.5565197395639,0.825682094631782,0.00468122486624152,0.00119777986714907,9
"261",3.12859517457241,-1.9920824623139,-4.96677386173571,-4.72579952646219,10.5565197395729,0.825682094632055,0.00468122486617809,0.00119777986707529,9
"262",3.12859517457266,-1.99208246231442,-4.96677386173446,-4.72579952646102,10.5565197395689,0.825682094632073,0.00468122486619359,0.0011977798670927,9
"263",3.12859517457265,-1.99208246231437,-4.96677386173459,-4.72579952646123,10.5565197395695,0.825682094632091,0.00468122486618993,0.0011977798670885,9
"264",3.12859517457267,-1.9920824623144,-4.96677386173452,-4.72579952646117,10.5565197395692,0.825682094632096,0.00468122486619079,0.00119777986708944,9
"265",3.12859517457267,-1.9920824623144,-4.96677386173453,-4.72579952646119,10.5565197395693,0.825682094632092,0.0046812248661906,0.00119777986708921,9
"266",3.12859517457266,-1.9920824623144,-4.96677386173453,-4.72579952646118,10.5565197395692,0.825682094632096,0.00468122486619058,0.00119777986708924,9
"267",3.12859517457267,-1.9920824623144,-4.96677386173452,-4.72579952646119,10.5565197395693,0.825682094632092,0.00468122486619065,0.00119777986708926,9
"268",3.12859517457266,-1.9920824623144,-4.96677386173453,-4.72579952646118,10.5565197395693,0.825682094632093,0.00468122486619062,0.00119777986708926,9
"269",3.12859517457267,-1.9920824623144,-4.96677386173453,-4.72579952646118,10.5565197395693,0.825682094632093,0.00468122486619064,0.00119777986708928,9
"270",3.12859517457267,-1.9920824623144,-4.96677386173453,-4.72579952646118,10.5565197395693,0.825682094632092,0.00468122486619068,0.00119777986708929,9
"271",2.63020550903631,-1.95870823758789,-5.05005791701615,-2.57725404016306,9.34613224874127,0.00773327874932164,0.0158623554713108,0.00477734327163186,10
"272",2.96159976607521,-2.04828723063049,-4.90439483219992,-3.60789879785213,9.62509840927849,0.555395291931706,0.0129735719575359,0.00200900898762603,10
"273",2.8812315110429,-2.04458721454083,-4.89718299678125,-3.27667948296196,9.40341317421813,0.717323092501296,0.00672899314737332,0.00195648174354124,10
"274",2.85750645255827,-2.03598516260368,-4.90578854231199,-3.2175632669158,9.38085820198614,0.772874261079137,0.00616594945042994,0.00199029000226045,10
"275",2.83027286670923,-2.02573730528999,-4.92162552935527,-3.14701704894586,9.36941227066993,0.767503542797152,0.00614813251253924,0.00199314610703093,10
"276",2.83228245755598,-2.02375425298467,-4.92604888687071,-3.16542782342779,9.39430718206123,0.76704687734158,0.00613813666603133,0.00198221018111937,10
"277",2.83164148696368,-2.02333109675063,-4.92702498312967,-3.1645320061633,9.39629809151066,0.767190704176416,0.00614818381829908,0.00198666731583733,10
"278",2.83185327159699,-2.02329067378198,-4.92710155014869,-3.1657517470322,9.3974780576347,0.767363874081975,0.00614444208272029,0.00198363471381585,10
"279",2.83170839800256,-2.02323579595155,-4.92721836282773,-3.16536141156049,9.39751042263947,0.767412586558262,0.00614550523503212,0.0019839872023332,10
"280",2.83173414209228,-2.02323051305563,-4.9272248402627,-3.16551366095507,9.39764709911158,0.76744632954599,0.00614477682962075,0.00198340416186913,10
"281",2.83170871003214,-2.02322226669724,-4.92724179243919,-3.16543816018675,9.39763679808844,0.76745581018408,0.00614491201716196,0.00198343478845636,10
"282",2.83171235224898,-2.02322162145726,-4.92724222236367,-3.1654593423189,9.39765436849955,0.767461757229969,0.00614478281584255,0.00198333249928075,10
"283",2.83170806091548,-2.02322034759537,-4.92724478925647,-3.16544601270263,9.39765131248707,0.767463422448777,0.00614480170572437,0.00198333536826787,10
"284",2.83170860993108,-2.02322026240344,-4.9272448040549,-3.16544915882019,9.39765377362173,0.767464421813198,0.00614477983997864,0.00198331816230942,10
"285",2.83170790052645,-2.02322006140135,-4.92724520480448,-3.16544690688287,9.39765316161613,0.767464700434225,0.00614478267758672,0.00198331847752092,10
"286",2.8317079868873,-2.02322004948865,-4.9272452021336,-3.16544739517589,9.39765352866513,0.767464864634797,0.0061447790595879,0.00198331564156848,10
"287",2.83170787084744,-2.02322001743533,-4.92724526571578,-3.16544702260297,9.39765341950983,0.767464910197605,0.0061447795052482,0.00198331568418812,10
"288",2.83170788476485,-2.02322001571,-4.9272452647751,-3.16544710033212,9.39765347640879,0.767464936880438,0.00614477891319024,0.00198331522143262,10
"289",2.83170786588492,-2.02322001057033,-4.92724527494932,-3.16544703932169,9.39765345784609,0.767464944246968,0.00614477898494586,0.00198331522828188,10
"290",2.83170786815656,-2.02322001031549,-4.92724527474073,-3.16544705186586,9.39765346686282,0.767464948558924,0.00614477888859449,0.00198331515315125,10
"291",2.83170786509302,-2.02322000948896,-4.92724527637613,-3.16544704192638,9.39765346377498,0.767464949743022,0.00614477890030238,0.00198331515436301,10
"292",2.83170786546614,-2.02322000945094,-4.92724527633546,-3.16544704396529,9.39765346522109,0.7674649504378,0.00614477888466722,0.00198331514219748,10
"293",2.83170786496973,-2.02322000931782,-4.92724527659896,-3.16544704235029,9.39765346471301,0.767464950627526,0.0061447788865891,0.00198331514241856,10
"294",2.83170786503125,-2.02322000931215,-4.92724527659142,-3.165447042683,9.39765346494644,0.767464950739367,0.00614477888405463,0.00198331514045027,10
"295",2.83170786495082,-2.02322000929068,-4.92724527663394,-3.16544704242078,9.3976534648632,0.767464950769689,0.00614477888437264,0.00198331514049229,10
"296",2.83170786496099,-2.02322000928983,-4.92724527663258,-3.16544704247525,9.39765346490106,0.767464950787667,0.00614477888396097,0.00198331514017305,10
"297",2.83170786494796,-2.02322000928637,-4.92724527663944,-3.16544704243268,9.39765346488745,0.767464950792508,0.00614477888401412,0.00198331514018143,10
"298",2.83170786494963,-2.02322000928624,-4.92724527663921,-3.16544704244157,9.39765346489359,0.767464950795364,0.00614477888394762,0.00198331514012998,10
"299",2.83170786494755,-2.02322000928569,-4.92724527664031,-3.16544704243477,9.39765346489143,0.767464950796174,0.00614477888395606,0.00198331514013113,10
"300",2.83170786494783,-2.02322000928567,-4.92724527664026,-3.1654470424362,9.39765346489238,0.76746495079666,0.00614477888394496,0.00198331514012242,10
"301",2.80072525926457,-2.02061796128894,-4.86481271890814,-3.00855366443924,9.19758824191619,0.0114724806152951,0.0148004664710255,-0.000596658268474149,11
"302",3.11428174616828,-2.10123772022021,-4.80743874815399,-3.92513673145086,9.64014806246186,0.670933837285525,0.0108062468534852,-0.0026472083744139,11
"303",3.07972149541849,-2.12348467988679,-4.71439573858292,-3.72607878429611,9.29281236869406,0.730791835769329,0.00668563660224734,0.00307317357834185,11
"304",3.09767954183691,-2.11850252453144,-4.72477131128996,-3.82219334853356,9.37297381186112,0.76578332010926,0.00640642591106876,0.00272455104137131,11
"305",3.09846907689232,-2.11837986286342,-4.72298725147286,-3.82669067538354,9.36875717372928,0.796351702056886,0.00564578755682587,0.00212532042703881,11
"306",3.101032859791,-2.1173601444969,-4.72848222037766,-3.83937737025773,9.39176190564873,0.877779398316616,0.00431225886415862,0.000791859931038349,11
"307",3.09555133120417,-2.12139475805848,-4.69689230925448,-3.81075319105341,9.27435734671274,0.809041922554785,0.00568783324561109,0.00189336624365721,11
"308",3.09601002815009,-2.11596020489,-4.72189899181845,-3.82946755009933,9.36143245298646,0.813315991762706,0.00533278587733549,0.00161401619365907,11
"309",3.09624866753915,-2.11881814423299,-4.71382502079849,-3.81895997689257,9.33223990876564,0.807914127903169,0.00549285795713191,0.00176264915668088,11
"310",3.09650266388692,-2.11807337078763,-4.71682531167102,-3.82259888207419,9.34348689350247,0.809977838100123,0.00542950934202255,0.00170239279383611,11
"311",3.09643134852833,-2.11845260916592,-4.71546617587288,-3.82092057806398,9.33846957568095,0.80901126448876,0.00545934453272596,0.00173065548606865,11
"312",3.09647675041466,-2.11829365057749,-4.71606146838773,-3.82167862118266,9.34069801338218,0.809433464071327,0.00544617728705352,0.00171817613231472,11
"313",3.09645747742967,-2.11836547277233,-4.71579580955706,-3.82134003662312,9.33970540013374,0.809242219824445,0.00545214323314339,0.00172382607313992,11
"314",3.0964665923404,-2.11833354535531,-4.71591470806304,-3.82149250561208,9.34015072280384,0.809327511161512,0.00544947599452345,0.00172129962138759,11
"315",3.09646253508108,-2.11834788047933,-4.71586144488555,-3.82142414707875,9.33995126591551,0.809289171996677,0.00545067496181827,0.00172243517624173,11
"316",3.09646437304579,-2.11834146012878,-4.71588533091119,-3.82145483740171,9.34004075289279,0.809306351229577,0.00545013742347182,0.00172192605063124,11
"317",3.09646354950063,-2.11834434087248,-4.71587461831112,-3.82144106975186,9.34000061967145,0.809298640962317,0.00545037867972722,0.00172215455099781,11
"318",3.09646391968785,-2.11834304889277,-4.71587942401356,-3.82144724736806,9.34001862515512,0.809302099226115,0.00545027045650677,0.00172205204918244,11
"319",3.09646375364066,-2.11834362853729,-4.71587726813602,-3.82144447586604,9.34001054774929,0.8093005475852,0.00545031901389251,0.0017220980393757,11
"320",3.0964638281659,-2.11834336850253,-4.71587823533564,-3.82144571931587,9.3400141716141,0.809301243680741,0.00545029722954566,0.00172207740672491,11
"321",3.09646379473178,-2.11834348516536,-4.71587780141581,-3.82144516145209,9.34001254581979,0.809300931377838,0.00545030700309631,0.00172208666356264,11
"322",3.096463809733,-2.1183434328262,-4.71587799608998,-3.82144541173523,9.34001327522044,0.809301071488779,0.00545030261828481,0.0017220825105685,11
"323",3.09646380300284,-2.11834345630779,-4.71587790875112,-3.8214452994475,9.34001294798116,0.809301008628825,0.00545030458550571,0.00172208437378572,11
"324",3.09646380602233,-2.11834344577297,-4.71587794793504,-3.82144534982467,9.34001309479473,0.809301036830464,0.00545030370292577,0.00172208353786628,11
"325",3.09646380466765,-2.11834345049934,-4.71587793035546,-3.82144532722329,9.34001302892787,0.809301024178008,0.00545030409888919,0.00172208391289567,11
"326",3.09646380527542,-2.11834344837889,-4.71587793824241,-3.82144533736323,9.34001305847854,0.809301029854421,0.00545030392124349,0.00172208374464193,11
"327",3.09646380500275,-2.11834344933022,-4.71587793470399,-3.82144533281403,9.34001304522086,0.809301027307718,0.00545030400094338,0.00172208382012812,11
"328",3.09646380512508,-2.11834344890341,-4.71587793629148,-3.821445334855,9.34001305116884,0.809301028450278,0.00545030396518694,0.00172208378626206,11
"329",3.0964638050702,-2.11834344909489,-4.71587793557927,-3.82144533393934,9.34001304850035,0.80930102793771,0.00545030398122808,0.00172208380145513,11
"330",3.09646380509482,-2.11834344900899,-4.71587793589879,-3.82144533435014,9.34001304969751,0.809301028167674,0.00545030397403068,0.00172208379463831,11
"331",2.86117053024401,-2.11583935956935,-4.71184747867188,-2.8920871960658,8.93091061554474,0.00369909342596627,0.00679100576848291,-0.000368900447083192,12
"332",2.97207470456998,-2.12168484602463,-4.72428009674039,-3.3393726166362,9.22175892623236,0.547389347264634,0.00647580680489412,-0.000206520301162435,12
"333",2.97696371142666,-2.14015690544124,-4.65241116852885,-3.30057487178658,9.02901426729573,0.620021939368224,0.00436443455168882,0.000373069155289962,12
"334",2.98109566501881,-2.14349304885595,-4.64332699276911,-3.30579766332149,9.00863478448095,0.650523814317915,0.00438519345669465,0.000525779718302553,12
"335",2.97882619263615,-2.14291546236665,-4.64169839908188,-3.30030596903905,8.99789095064955,0.651477889001947,0.00445202517087815,0.00062951929948277,12
"336",2.9787935908074,-2.14244735009895,-4.64243129352015,-3.30232678016654,9.00051481152168,0.650600971760091,0.00448632781640792,0.000679520725326605,12
"337",2.97883240823792,-2.14225284932224,-4.64268859748679,-3.30341656454291,9.0015972804974,0.649906397887036,0.00450478361565194,0.000705372638000009,12
